"stateroute","spRich","ndvi.mean","nbcd.point","nbcd.mean","nbcd.var","file"
83072,52,0.647893233333333,0,0,0,"NBCD_MZ32_BAW_height.tif"
83075,51,0.640714286666667,0,0,0,"NBCD_MZ32_BAW_height.tif"
83081,51,0.35668922,0,0,0,"NBCD_MZ26_BAW_height.tif"
83082,43,0.249362786666667,0,0,0,"NBCD_MZ26_BAW_height.tif"
83100,48,0.49421422,0,0,0,"NBCD_MZ34_BAW_height.tif"
83112,54,0.37193804,0,0,0,"NBCD_MZ26_BAW_height.tif"
83114,62,0.511196186666667,0,28.75,1102.25,"NBCD_MZ35_BAW_height.tif"
83140,67,0.589897486666667,0,8.66666666666667,450.666666666667,"NBCD_MZ35_BAW_height.tif"
83149,53,0.664073626666667,0,0,0,"NBCD_MZ32_BAW_height.tif"
83238,57,0.586897613333333,0,0,0,"NBCD_MZ35_BAW_height.tif"
83273,51,0.67043288,0,0,0,"NBCD_MZ32_BAW_height.tif"
83302,51,0.543173933333333,0,0,0,"NBCD_MZ36_BAW_height.tif"
83306,33,0.511947833333333,0,0,0,"NBCD_MZ36_BAW_height.tif"
83312,35,0.732336453333333,0,77.8333333333333,1481.36666666667,"NBCD_MZ36_BAW_height.tif"
83315,57,0.582657953333333,0,0,0,"NBCD_MZ36_BAW_height.tif"
83316,66,0.59607272,0,0,0,"NBCD_MZ35_BAW_height.tif"
83317,73,0.568541553333333,0,10.6666666666667,682.666666666667,"NBCD_MZ35_BAW_height.tif"
83323,46,0.687907993333333,0,0,0,"NBCD_MZ36_BAW_height.tif"
83324,49,0.62323332,0,0,0,"NBCD_MZ35_BAW_height.tif"
83325,71,0.570174993333333,0,0,0,"NBCD_MZ35_BAW_height.tif"
83327,52,0.493225753333333,0,15,540.4,"NBCD_MZ35_BAW_height.tif"
83336,44,0.719819993333333,0,0,0,"NBCD_MZ32_BAW_height.tif"
83336,44,0.719819993333333,0,0,0,"NBCD_MZ37a_BAW_height.tif"
83337,46,0.582273533333333,0,58.8333333333333,2081.76666666667,"NBCD_MZ35_BAW_height.tif"
83346,43,0.219837806666667,0,0,0,"NBCD_MZ25_BAW_height.tif"
83351,42,0.610193806666667,49,16.6666666666667,667.066666666667,"NBCD_MZ35_BAW_height.tif"
83363,48,0.46478934,0,0,0,"NBCD_MZ34_BAW_height.tif"
83367,49,0.458742026666667,0,0,0,"NBCD_MZ34_BAW_height.tif"
85004,23,0.208340433333333,0,0,0,"NBCD_MZ17_BAW_height.tif"
85008,48,0.52081538,0,76.6666666666667,7119.46666666667,"NBCD_MZ16_BAW_height.tif"
85009,21,0.19929264,0,0,0,"NBCD_MZ17_BAW_height.tif"
85011,39,0.48831734,0,0,0,"NBCD_MZ17_BAW_height.tif"
85013,47,0.227325973333333,0,0,0,"NBCD_MZ23_BAW_height.tif"
85014,17,0.28894734,0,0,0,"NBCD_MZ17_BAW_height.tif"
85015,79,0.531073153333333,0,0,0,"NBCD_MZ16_BAW_height.tif"
85017,36,0.196544913333333,0,0,0,"NBCD_MZ23_BAW_height.tif"
85019,45,0.3958936,0,0,0,"NBCD_MZ17_BAW_height.tif"
85020,65,0.511221333333333,0,0,0,"NBCD_MZ16_BAW_height.tif"
85021,66,0.31066186,0,0,0,"NBCD_MZ23_BAW_height.tif"
85022,30,0.227578086666667,0,0,0,"NBCD_MZ23_BAW_height.tif"
85024,56,0.431572073333333,0,0,0,"NBCD_MZ17_BAW_height.tif"
85025,26,0.339024133333333,0,0,0,"NBCD_MZ17_BAW_height.tif"
85103,51,0.735649306666667,0,0,0,"NBCD_MZ16_BAW_height.tif"
85104,32,0.278390346666667,0,0,0,"NBCD_MZ17_BAW_height.tif"
85108,50,0.326081613333333,0,0,0,"NBCD_MZ23_BAW_height.tif"
85109,12,0.181674533333333,0,0,0,"NBCD_MZ17_BAW_height.tif"
85110,34,0.314248733333333,0,0,0,"NBCD_MZ17_BAW_height.tif"
85112,49,0.19593772,0,0,0,"NBCD_MZ23_BAW_height.tif"
85117,37,0.17455044,0,0,0,"NBCD_MZ23_BAW_height.tif"
85119,37,0.376340453333333,0,0,0,"NBCD_MZ17_BAW_height.tif"
85121,75,0.41550186,103,104.333333333333,3300.26666666667,"NBCD_MZ16_BAW_height.tif"
85123,41,0.357463893333333,0,0,0,"NBCD_MZ23_BAW_height.tif"
85153,59,0.650622473333333,103,105.5,3.1,"NBCD_MZ16_BAW_height.tif"
85153,59,0.650622473333333,0,28.75,1130.25,"NBCD_MZ22_BAW_height.tif"
85156,55,0.750906353333333,0,0,0,"NBCD_MZ16_BAW_height.tif"
85158,49,0.478609706666667,0,0,0,"NBCD_MZ16_BAW_height.tif"
85159,33,0.178399266666667,0,0,0,"NBCD_MZ17_BAW_height.tif"
85161,62,0.564036953333333,0,0,0,"NBCD_MZ16_BAW_height.tif"
85164,17,0.309445753333333,0,0,0,"NBCD_MZ17_BAW_height.tif"
85165,65,0.600948253333333,44,45.3333333333333,4.26666666666667,"NBCD_MZ16_BAW_height.tif"
85167,18,0.15530996,0,0,0,"NBCD_MZ23_BAW_height.tif"
85169,52,0.280068526666667,0,0,0,"NBCD_MZ13_BAW_height.tif"
85170,58,0.406046226666667,113,69,5944.8,"NBCD_MZ16_BAW_height.tif"
85171,22,0.190836233333333,0,0,0,"NBCD_MZ15_BAW_height.tif"
85171,22,0.190836233333333,0,0,0,"NBCD_MZ23_BAW_height.tif"
85171,22,0.190836233333333,0,0,0,"NBCD_MZ24_BAW_height.tif"
85172,29,0.179627286666667,0,0,0,"NBCD_MZ23_BAW_height.tif"
85174,60,0.772305353333333,0,0,0,"NBCD_MZ16_BAW_height.tif"
85206,63,0.75170088,0,0,0,"NBCD_MZ16_BAW_height.tif"
85307,81,0.677175033333333,0,0,0,"NBCD_MZ16_BAW_height.tif"
85311,71,0.604802266666667,0,0,0,"NBCD_MZ16_BAW_height.tif"
85315,39,0.52386172,0,0,0,"NBCD_MZ16_BAW_height.tif"
85316,51,0.454846126666667,0,0,0,"NBCD_MZ16_BAW_height.tif"
85316,51,0.454846126666667,0,0,0,"NBCD_MZ23_BAW_height.tif"
85318,30,0.356354046666667,0,0,0,"NBCD_MZ23_BAW_height.tif"
85320,82,0.413006666666667,0,0,0,"NBCD_MZ16_BAW_height.tif"
85321,53,0.37581396,0,0,0,"NBCD_MZ16_BAW_height.tif"
85321,53,0.37581396,0,0,0,"NBCD_MZ23_BAW_height.tif"
87005,71,0.925234146666667,171,49.4285714285714,7127.28571428571,"NBCD_MZ65_BAW_height.tif"
87008,80,0.91535586,0,24.4285714285714,4177.28571428571,"NBCD_MZ65_BAW_height.tif"
87009,77,0.9222377,169,179.333333333333,62.6666666666667,"NBCD_MZ65_BAW_height.tif"
87010,83,0.9188052,172,170.25,2.25,"NBCD_MZ65_BAW_height.tif"
87011,87,0.9103839,0,0,0,"NBCD_MZ66_BAW_height.tif"
87015,80,0.916031433333333,0,0,0,"NBCD_MZ66_BAW_height.tif"
87016,68,0.91698492,0,42.75,7310.25,"NBCD_MZ66_BAW_height.tif"
87018,78,0.913969353333333,0,0,0,"NBCD_MZ66_BAW_height.tif"
87022,64,0.869666273333333,0,0,0,"NBCD_MZ66_BAW_height.tif"
87120,73,0.915871186666667,0,79.6666666666667,7621.06666666667,"NBCD_MZ66_BAW_height.tif"
88001,62,0.858665786666667,182,165.333333333333,6795.86666666667,"NBCD_MZ61_BAW_height.tif"
88002,72,0.821139766666667,0,0,0,"NBCD_MZ61_BAW_height.tif"
88005,67,0.850879,0,0,0,"NBCD_MZ61_BAW_height.tif"
88007,64,0.861640086666667,0,0,0,"NBCD_MZ61_BAW_height.tif"
88008,61,0.86700798,169,180.285714285714,332.571428571429,"NBCD_MZ61_BAW_height.tif"
88013,73,0.868887633333333,0,0,0,"NBCD_MZ53_BAW_height.tif"
88014,62,0.856345506666667,0,48.75,9506.25,"NBCD_MZ53_BAW_height.tif"
88015,70,0.883837353333333,0,89.5,9642.7,"NBCD_MZ61_BAW_height.tif"
88022,60,0.855043993333333,0,68,7198.33333333333,"NBCD_MZ61_BAW_height.tif"
88023,74,0.85218018,164,163.5,53.9,"NBCD_MZ61_BAW_height.tif"
88025,64,0.849334426666667,0,0,0,"NBCD_MZ59_BAW_height.tif"
88028,67,0.839575133333333,0,89.75,10740.25,"NBCD_MZ59_BAW_height.tif"
88029,73,0.688806293333333,0,48.3333333333333,5616.66666666667,"NBCD_MZ60_BAW_height.tif"
88030,72,0.77596192,0,29,3364,"NBCD_MZ60_BAW_height.tif"
88036,77,0.852190546666667,225,217.5,120.3,"NBCD_MZ57_BAW_height.tif"
88040,63,0.8238491,0,0,0,"NBCD_MZ59_BAW_height.tif"
88041,63,0.83653874,0,0,0,"NBCD_MZ59_BAW_height.tif"
88043,68,0.8041379,0,26.5714285714286,4942.28571428571,"NBCD_MZ60_BAW_height.tif"
88044,65,0.803618886666667,183,193.75,552.916666666667,"NBCD_MZ60_BAW_height.tif"
88046,65,0.768329933333333,0,62,9229.2,"NBCD_MZ60_BAW_height.tif"
88047,64,0.84877036,0,0,0,"NBCD_MZ57_BAW_height.tif"
88049,63,0.848965993333333,0,91.6666666666667,10138.2666666667,"NBCD_MZ59_BAW_height.tif"
88051,72,0.823180366666667,168,97.2857142857143,8384.90476190476,"NBCD_MZ59_BAW_height.tif"
88116,65,0.854645806666667,0,0,0,"NBCD_MZ57_BAW_height.tif"
88116,65,0.854645806666667,0,0,0,"NBCD_MZ61_BAW_height.tif"
88127,66,0.825957366666667,0,0,0,"NBCD_MZ60_BAW_height.tif"
89001,60,0.783067593333333,300,292.25,656.916666666667,"NBCD_MZ01_BAW_height.tif"
89002,61,0.771658766666667,0,60.5,14641,"NBCD_MZ01_BAW_height.tif"
89004,64,0.875953066666667,269,302.666666666667,1511.06666666667,"NBCD_MZ01_BAW_height.tif"
89005,73,0.75176292,292,307.4,170.8,"NBCD_MZ01_BAW_height.tif"
89006,46,0.550108053333333,0,0,0,"NBCD_MZ08_BAW_height.tif"
89007,73,0.67861992,0,51.5,6387.9,"NBCD_MZ10_BAW_height.tif"
89008,81,0.857132026666667,0,0,0,"NBCD_MZ10_BAW_height.tif"
89009,54,0.80837196,0,0,0,"NBCD_MZ01_BAW_height.tif"
89016,71,0.628502326666667,0,0,0,"NBCD_MZ08_BAW_height.tif"
89023,62,0.64720846,0,39.25,6162.25,"NBCD_MZ08_BAW_height.tif"
89024,53,0.86766682,0,0,0,"NBCD_MZ01_BAW_height.tif"
89025,61,0.78363406,0,98.5,11644.3,"NBCD_MZ01_BAW_height.tif"
89029,74,0.766719526666667,0,0,0,"NBCD_MZ01_BAW_height.tif"
89030,81,0.739184813333333,0,21.8333333333333,2860.16666666667,"NBCD_MZ10_BAW_height.tif"
89032,76,0.88987534,157,120.166666666667,8815.76666666667,"NBCD_MZ10_BAW_height.tif"
89040,52,0.72923308,0,0,0,"NBCD_MZ01_BAW_height.tif"
89040,52,0.72923308,0,0,0,"NBCD_MZ02_BAW_height.tif"
89041,69,0.919575293333333,0,0,0,"NBCD_MZ01_BAW_height.tif"
89043,65,0.891559713333333,150,120,3618.8,"NBCD_MZ01_BAW_height.tif"
89044,76,0.585436813333333,0,0,0,"NBCD_MZ08_BAW_height.tif"
89051,76,0.786021353333333,189,67.8333333333333,11127.3666666667,"NBCD_MZ10_BAW_height.tif"
89053,64,0.845973033333333,0,0,0,"NBCD_MZ01_BAW_height.tif"
89057,40,0.412503053333333,0,0,0,"NBCD_MZ08_BAW_height.tif"
89060,41,0.9236541,354,323.333333333333,6757.86666666667,"NBCD_MZ01_BAW_height.tif"
89065,72,0.576051406666667,0,0,0,"NBCD_MZ08_BAW_height.tif"
89066,49,0.764804733333333,0,0,0,"NBCD_MZ01_BAW_height.tif"
89071,86,0.887702373333333,151,80.6666666666667,7857.46666666667,"NBCD_MZ10_BAW_height.tif"
89074,76,0.808890573333333,0,0,0,"NBCD_MZ01_BAW_height.tif"
89075,48,0.39148062,0,0,0,"NBCD_MZ08_BAW_height.tif"
89076,43,0.434395353333333,0,0,0,"NBCD_MZ08_BAW_height.tif"
89079,64,0.924258513333333,0,94.25,12004.25,"NBCD_MZ01_BAW_height.tif"
89081,50,0.549307333333333,0,0,0,"NBCD_MZ08_BAW_height.tif"
89111,68,0.854464946666667,0,53.8571428571429,8504.14285714286,"NBCD_MZ01_BAW_height.tif"
89152,54,0.91611998,223,237,389.2,"NBCD_MZ10_BAW_height.tif"
89164,28,0.41538214,0,0,0,"NBCD_MZ08_BAW_height.tif"
90001,75,0.87816082,0,0,0,"NBCD_MZ61_BAW_height.tif"
90003,77,0.87869018,0,0,0,"NBCD_MZ61_BAW_height.tif"
90006,69,0.87960794,0,0,0,"NBCD_MZ53_BAW_height.tif"
90014,73,0.875371113333333,0,0,0,"NBCD_MZ62_BAW_height.tif"
90015,66,0.87266802,0,64,9856,"NBCD_MZ62_BAW_height.tif"
90016,72,0.88119048,0,0,0,"NBCD_MZ62_BAW_height.tif"
90019,70,0.86415922,0,63,9529.2,"NBCD_MZ62_BAW_height.tif"
90022,71,0.888872973333333,162,176.5,535.9,"NBCD_MZ61_BAW_height.tif"
90023,74,0.892579293333333,0,55.5,7445.5,"NBCD_MZ61_BAW_height.tif"
90024,76,0.892623546666667,215,170,7024.8,"NBCD_MZ61_BAW_height.tif"
90026,72,0.884435966666667,205,67.5,10937.5,"NBCD_MZ62_BAW_height.tif"
90027,72,0.88913972,0,0,0,"NBCD_MZ61_BAW_height.tif"
90029,72,0.890861906666667,216,186.333333333333,8564.26666666667,"NBCD_MZ61_BAW_height.tif"
90032,78,0.889326226666667,0,54.3333333333333,7085.46666666667,"NBCD_MZ61_BAW_height.tif"
90033,72,0.888703453333333,163,83.1666666666667,8351.76666666667,"NBCD_MZ61_BAW_height.tif"
90034,74,0.867032553333333,0,0,0,"NBCD_MZ62_BAW_height.tif"
90036,70,0.875445086666667,194,38.8,7527.2,"NBCD_MZ62_BAW_height.tif"
90037,73,0.872276686666667,0,0,0,"NBCD_MZ62_BAW_height.tif"
90039,73,0.878443826666667,0,0,0,"NBCD_MZ61_BAW_height.tif"
90039,73,0.878443826666667,0,0,0,"NBCD_MZ62_BAW_height.tif"
90041,71,0.880515706666667,196,195.666666666667,203.866666666667,"NBCD_MZ62_BAW_height.tif"
90044,71,0.871752,0,0,0,"NBCD_MZ61_BAW_height.tif"
90048,69,0.85940502,0,0,0,"NBCD_MZ61_BAW_height.tif"
90053,81,0.871857126666667,189,130,10304.8,"NBCD_MZ61_BAW_height.tif"
90140,69,0.8769715,180,146.4,6741.3,"NBCD_MZ61_BAW_height.tif"
90147,71,0.883085286666667,0,0,0,"NBCD_MZ61_BAW_height.tif"
90149,63,0.87119306,0,41.25,6806.25,"NBCD_MZ61_BAW_height.tif"
91001,89,0.931773733333333,144,119.428571428571,2882.95238095238,"NBCD_MZ41_BAW_height.tif"
91003,86,0.92765154,142,125.666666666667,3832.26666666667,"NBCD_MZ41_BAW_height.tif"
91004,79,0.9227033,0,0,0,"NBCD_MZ41_BAW_height.tif"
91005,83,0.739756206666667,140,140.666666666667,321.466666666667,"NBCD_MZ41_BAW_height.tif"
91006,77,0.92590282,158,86.5,9046.3,"NBCD_MZ50_BAW_height.tif"
91008,84,0.914201366666667,170,62.3333333333333,9440.66666666667,"NBCD_MZ50_BAW_height.tif"
91012,89,0.915366713333333,148,127.2,5102.7,"NBCD_MZ41_BAW_height.tif"
91020,79,0.923923313333333,0,56,7552,"NBCD_MZ50_BAW_height.tif"
91022,84,0.92029572,140,146.666666666667,89.0666666666667,"NBCD_MZ50_BAW_height.tif"
91024,81,0.917128546666667,0,0,0,"NBCD_MZ50_BAW_height.tif"
91026,84,0.929887166666667,0,28.8333333333333,4988.16666666667,"NBCD_MZ50_BAW_height.tif"
91027,86,0.93065122,0,35.8333333333333,7704.16666666667,"NBCD_MZ50_BAW_height.tif"
91028,75,0.918007733333333,146,73.8333333333333,6544.96666666667,"NBCD_MZ50_BAW_height.tif"
91029,87,0.89086862,164,126.25,7113.58333333333,"NBCD_MZ50_BAW_height.tif"
91029,87,0.89086862,177,134.5,8047,"NBCD_MZ51_BAW_height.tif"
91031,75,0.895967906666667,0,74.2857142857143,8723.2380952381,"NBCD_MZ50_BAW_height.tif"
91033,70,0.904827986666667,0,51.6666666666667,6408.26666666667,"NBCD_MZ50_BAW_height.tif"
91034,75,0.908272226666667,0,0,0,"NBCD_MZ50_BAW_height.tif"
91038,80,0.897757326666667,183,139.8,6162.2,"NBCD_MZ50_BAW_height.tif"
91041,85,0.885839526666667,0,0,0,"NBCD_MZ50_BAW_height.tif"
91042,82,0.900176633333333,0,0,0,"NBCD_MZ50_BAW_height.tif"
91044,95,0.86635232,0,56.3333333333333,7635.86666666667,"NBCD_MZ50_BAW_height.tif"
91045,85,0.842266786666667,0,0,0,"NBCD_MZ50_BAW_height.tif"
91052,73,0.890954326666667,0,0,0,"NBCD_MZ50_BAW_height.tif"
91055,72,0.87834938,0,0,0,"NBCD_MZ50_BAW_height.tif"
91057,79,0.863327626666667,0,0,0,"NBCD_MZ50_BAW_height.tif"
91068,69,0.85250394,0,0,0,"NBCD_MZ50_BAW_height.tif"
91301,77,0.854491446666667,158,115.6,4404.8,"NBCD_MZ41_BAW_height.tif"
91303,79,0.915548886666667,0,24.4285714285714,4177.28571428571,"NBCD_MZ50_BAW_height.tif"
91307,86,0.92089994,0,25.1666666666667,3800.16666666667,"NBCD_MZ50_BAW_height.tif"
91308,81,0.927001726666667,0,0,0,"NBCD_MZ50_BAW_height.tif"
91310,80,0.904306173333333,0,0,0,"NBCD_MZ50_BAW_height.tif"
91311,68,0.895745213333333,0,0,0,"NBCD_MZ50_BAW_height.tif"
91313,91,0.9130957,0,0,0,"NBCD_MZ50_BAW_height.tif"
91315,75,0.881398346666667,0,0,0,"NBCD_MZ50_BAW_height.tif"
91316,68,0.88283958,0,0,0,"NBCD_MZ50_BAW_height.tif"
91317,79,0.87008602,0,29.3333333333333,5162.66666666667,"NBCD_MZ50_BAW_height.tif"
91319,68,0.874344313333333,0,0,0,"NBCD_MZ50_BAW_height.tif"
91320,61,0.85409566,0,0,0,"NBCD_MZ50_BAW_height.tif"
91321,58,0.805014013333333,0,0,0,"NBCD_MZ50_BAW_height.tif"
91322,62,0.806274526666667,0,0,0,"NBCD_MZ50_BAW_height.tif"
92001,57,0.70126746,0,0,0,"NBCD_MZ21_BAW_height.tif"
92002,68,0.483484333333333,0,0,0,"NBCD_MZ21_BAW_height.tif"
92002,68,0.483484333333333,0,0,0,"NBCD_MZ22_BAW_height.tif"
92005,41,0.54684534,0,0,0,"NBCD_MZ29_BAW_height.tif"
92007,66,0.70595772,142,92,5110.8,"NBCD_MZ29_BAW_height.tif"
92011,47,0.428989586666667,0,0,0,"NBCD_MZ22_BAW_height.tif"
92011,47,0.428989586666667,0,0,0,"NBCD_MZ29_BAW_height.tif"
92015,46,0.290139253333333,0,0,0,"NBCD_MZ22_BAW_height.tif"
92019,71,0.46261462,0,0,0,"NBCD_MZ29_BAW_height.tif"
92026,55,0.709820666666667,0,0,0,"NBCD_MZ22_BAW_height.tif"
92028,44,0.500925006666667,0,0,0,"NBCD_MZ29_BAW_height.tif"
92030,63,0.72253294,187,192,318,"NBCD_MZ21_BAW_height.tif"
92032,74,0.574099593333333,0,0,0,"NBCD_MZ21_BAW_height.tif"
92035,36,0.369443753333333,0,0,0,"NBCD_MZ22_BAW_height.tif"
92037,40,0.337425273333333,0,0,0,"NBCD_MZ22_BAW_height.tif"
92041,35,0.469728646666667,0,0,0,"NBCD_MZ22_BAW_height.tif"
92041,35,0.469728646666667,0,0,0,"NBCD_MZ29_BAW_height.tif"
92045,31,0.460257146666667,0,0,0,"NBCD_MZ29_BAW_height.tif"
92051,66,0.81518164,0,0,0,"NBCD_MZ21_BAW_height.tif"
92053,62,0.554317466666667,155,89.7142857142857,7045.2380952381,"NBCD_MZ21_BAW_height.tif"
92053,62,0.554317466666667,32,19,316.666666666667,"NBCD_MZ22_BAW_height.tif"
92063,51,0.50633698,0,0,0,"NBCD_MZ29_BAW_height.tif"
92077,54,0.494963793333333,0,0,0,"NBCD_MZ21_BAW_height.tif"
92082,36,0.29061688,0,0,0,"NBCD_MZ22_BAW_height.tif"
92083,26,0.341809266666667,0,0,0,"NBCD_MZ22_BAW_height.tif"
92084,46,0.343839173333333,0,0,0,"NBCD_MZ22_BAW_height.tif"
92085,21,0.349518986666667,0,0,0,"NBCD_MZ22_BAW_height.tif"
92087,70,0.485610826666667,0,0,0,"NBCD_MZ29_BAW_height.tif"
92090,31,0.494962966666667,0,0,0,"NBCD_MZ29_BAW_height.tif"
92101,20,0.22899298,0,0,0,"NBCD_MZ22_BAW_height.tif"
92103,29,0.450238813333333,0,0,0,"NBCD_MZ22_BAW_height.tif"
92104,45,0.556318606666667,0,0,0,"NBCD_MZ22_BAW_height.tif"
92120,45,0.48292364,0,0,0,"NBCD_MZ29_BAW_height.tif"
92123,24,0.261386013333333,0,0,0,"NBCD_MZ22_BAW_height.tif"
92150,55,0.75399552,0,0,0,"NBCD_MZ29_BAW_height.tif"
92206,27,0.416142846666667,0,0,0,"NBCD_MZ29_BAW_height.tif"
