"statenum","route","latitude","longitude","stateroute"
76,57,48.14724,-70.02851,76057
76,58,48.42993,-70.419,76058
76,59,48.54875,-68.22258,76059
76,60,47.94668,-68.91577,76060
76,61,48.56846,-67.6717,76061
76,62,48.85239,-67.51016,76062
76,63,48.26225,-66.26753,76063
76,64,48.02857,-66.7894,76064
76,65,48.73749,-64.94927,76065
76,66,49.04768,-65.27707,76066
76,67,48.91328,-64.61679,76067
76,68,49.20396,-64.92619,76068
76,69,48.33798,-68.05156,76069
76,70,47.39233,-61.90239,76070
76,71,50.13922,-77.08658,76071
76,72,49.56024,-78.11081,76072
76,73,49.76296,-77.64675,76073
76,74,49.51747,-76.17444,76074
76,75,49.81832,-75.02445,76075
76,76,49.81526,-74.96151,76076
76,77,49.66996,-73.07352,76077
76,78,49.41206,-72.67382,76078
76,79,49.94058,-71.94115,76079
76,80,49.69865,-70.88246,76080
76,81,48.27977,-69.48086,76081
76,82,48.8409,-69.36874,76082
76,83,49.31967,-68.35735,76083
76,84,49.29551,-67.97112,76084
76,85,51.390362,-78.531852,76085
76,86,50.201313,-66.618192,76086
76,87,50.29002,-64.02133,76087
76,88,50.26536,-63.50254,76088
76,89,51.034851,-77.58064,76089
76,90,45.38563,-70.86378,76090
76,91,53.855,-73.46601,76091
76,92,52.22883,-77.0639,76092
76,93,52.2219,-77.06945,76093
76,94,50.4371,-73.63845,76094
76,95,50.03543,-74.23159,76095
76,96,51.611682,-76.305818,76096
76,97,51.688049,-75.892118,76097
76,98,50.80844,-68.6295,76098
76,99,51.32791,-68.1248,76099
76,100,50.21951,-61.99508,76100
76,101,52.791211,-67.380412,76101
76,104,45.21202,-73.22948,76104
76,106,45.782235,-74.143335,76106
76,107,45.3488075,-74.0276096,76107
76,109,45.76216,-72.30266,76109
76,110,45.52159,-71.23036,76110
76,112,46.36184,-76.48713,76112
76,113,46.55385,-75.36313,76113
76,115,46.31874,-74.12518,76115
76,116,46.30549,-74.20275,76116
76,117,46.31353,-73.09578,76117
76,118,46.98283,-74.30355,76118
76,120,46.37695,-72.27544,76120
76,121,46.88938,-71.07196,76121
76,124,46.27008,-70.53163,76124
76,125,47.20056,-79.36739,76125
76,126,46.62575,-77.27371,76126
76,127,46.23362,-77.70043,76127
76,128,47.63918,-77.79687,76128
76,129,47.49712,-76.73352,76129
76,132,47.63854,-78.85035,76132
76,133,47.86018,-75.78711,76133
76,134,47.23773,-74.65557,76134
76,135,47.06762,-73.38709,76135
76,136,47.4504,-72.82739,76136
76,137,47.29942,-71.19418,76137
76,138,47.3072,-71.18154,76138
76,139,47.60592,-70.9881,76139
76,140,47.1705,-70.75269,76140
76,143,48.30442,-79.46154,76143
76,144,48.36006,-78.90723,76144
76,147,48.54726,-77.95155,76147
76,148,48.36503,-76.9521,76148
76,151,48.74489,-73.5621,76151
76,155,48.40472,-71.8811,76155
76,156,48.09664,-71.78683,76156
76,157,48.20147,-70.63801,76157
76,159,48.56712,-68.31719,76159
76,161,48.65025,-67.27152,76161
76,162,48.81139,-67.36379,76162
76,163,48.34623,-66.64566,76163
76,164,48.99578,-66.38021,76164
76,165,48.41961,-64.31785,76165
76,166,48.82567,-65.01765,76166
76,170,49.76309,-64.22383,76170
76,172,49.56024,-78.11081,76172
76,176,49.98016,-74.94446,76176
76,181,48.4466,-69.60276,76181
76,182,49.29763,-69.5602,76182
76,183,49.72416,-67.48246,76183
76,184,50.23975,-67.38531,76184
76,186,50.27591,-65.55716,76186
76,190,45.32095,-70.90047,76190
76,201,45.58996,-76.65324,76201
76,204,45.13867,-73.18241,76204
76,212,46.38707,-76.92294,76212
76,213,46.57821,-75.18816,76213
76,216,46.39086,-75.00038,76216
76,221,46.32389,-71.80553,76221
76,225,47.22267,-69.58603,76225
76,226,46.6391,-78.99318,76226
76,227,46.94445,-77.53441,76227
76,233,47.278318,-75.318976,76233
76,236,48.76247,-72.7042,76236
76,237,47.81612,-71.51713,76237
76,238,47.09702,-71.08281,76238
76,243,48.19964,-79.01686,76243
76,247,48.35733,-77.99408,76247
76,257,48.03332,-70.58414,76257
76,261,47.63058,-68.52433,76261
76,262,48.7771,-67.70186,76262
76,264,48.99578,-66.38016,76264
76,265,48.34962,-64.67746,76265
76,266,48.0112969,-65.3380145,76266
76,281,48.62983,-69.10806,76281
76,284,49.32928,-67.62379,76284
76,286,50.63438,-66.79284,76286
76,302,45.52493,-75.85907,76302
76,304,45.36767,-73.71038,76304
76,306,45.79067,-74.68304,76306
76,309,45.30282,-72.38092,76309
76,310,45.45069,-71.86081,76310
76,314,46.38083,-75.91864,76314
76,317,46.55837,-73.81483,76317
76,318,46.32684,-73.42698,76318
76,320,46.60491,-72.81298,76320
76,321,46.57783,-71.62516,76321
76,324,46.73835,-70.02229,76324
76,336,47.70833,-72.74508,76336
76,337,47.47136,-71.23653,76337
76,339,47.77803,-70.73965,76339
76,341,47.54839,-69.42401,76341
76,343,48.10758,-79.25852,76343
76,345,48.23315,-78.4346,76345
76,346,48.70494,-77.94251,76346
76,355,48.66535,-71.82302,76355
76,357,48.15759,-70.5538,76357
76,361,48.67628,-67.0092,76361
76,362,48.66746,-67.83768,76362
76,363,48.22419,-66.25886,76363
76,364,48.04603,-66.8244,76364
76,365,48.33461,-64.7748,76365
76,366,49.01203,-65.28136,76366
76,381,48.14347,-69.71527,76381
76,384,49.3148,-67.7104333,76384
76,390,45.95934,-70.65916,76390
76,417,46.55837,-73.81483,76417
76,421,46.55175,-71.72239,76421
76,436,47.326,-72.79273,76436
76,437,47.83678,-71.36612,76437
76,439,47.64208,-70.61501,76439
76,443,48.74886,-79.47855,76443
76,445,48.5166646,-78.3613876,76445
76,461,47.605299,-68.564696,76461
76,464,49.02261,-66.39849,76464
76,465,48.69599,-65.04828,76465
76,466,48.07795,-65.59797,76466
76,521,46.32389,-71.80553,76521
76,537,47.34389,-71.04081,76537
76,543,48.21422,-79.09817,76543
76,565,48.33461,-64.7748,76565
76,621,46.32397,-71.80576,76621
76,643,48.1075801,-79.2585254,76643
76,665,48.33461,-64.7748,76665
77,1,41.6039129,-71.4546814,77001
77,2,41.4859497,-71.2448829,77002
77,3,41.3985827,-71.7014909,77003
77,4,41.9898687,-71.7364119,77004
77,102,41.9598397,-71.7969419,77102
77,202,41.9519955,-71.778827,77202
77,800,41.2239857,-71.5653939,77800
79,1,49.17711,-101.84405,79001
79,2,49.61003,-102.59344,79002
79,3,49.87208,-103.15786,79003
79,4,49.63922,-104.37779,79004
79,5,49.72655,-105.68782,79005
79,6,49.55279,-106.02648,79006
79,7,49.64013,-107.99196,79007
79,9,49.93823,-109.53094,79009
79,10,50.85889,-101.81151,79010
79,11,50.85566,-102.23845,79011
79,12,50.25122,-103.15186,79012
79,13,50.63258,-104.92801,79013
79,14,50.33853,-105.39733,79014
79,15,50.48447,-106.27955,79015
79,16,50.10608,-107.73392,79016
79,17,50.92159,-108.07392,79017
79,19,51.15315,-101.82016,79019
79,20,51.41628,-102.97359,79020
79,21,51.18068,-103.66788,79021
79,22,51.99818,-104.84993,79022
79,23,51.15388,-105.84525,79023
79,24,51.4165,-106.12166,79024
79,25,51.6997,-107.13764,79025
79,26,51.0667,-108.24651,79026
79,27,51.88169,-109.08625,79027
79,28,52.82443,-102.37131,79028
79,29,52.10051,-103.64858,79029
79,30,52.14025,-104.57752,79030
79,31,52.72568,-105.70425,79031
79,32,52.95846,-106.73266,79032
79,33,52.23764,-107.97894,79033
79,34,52.40572,-108.59419,79034
79,35,52.74033,-109.60813,79035
79,36,53.62575,-102.08455,79036
79,37,53.13289,-103.31901,79037
79,38,53.46955,-104.14297,79038
79,39,53.10264,-105.85985,79039
79,40,53.71513,-106.7304,79040
79,41,53.4825,-107.43122,79041
79,42,53.51154,-108.63524,79042
79,43,53.38795,-109.0284,79043
79,44,54.996519,-102.779115,79044
79,45,54.496229,-103.8327,79045
79,46,54.18584,-104.92176,79046
79,47,54.96947,-105.35449,79047
79,48,54.382662,-106.268051,79048
79,49,54.70829,-107.23426,79049
79,50,54.07823,-108.27759,79050
79,51,54.477497,-109.331251,79051
79,52,55.52226,-102.310177,79052
79,54,55.645244,-104.73487,79054
79,55,55.052243,-105.337817,79055
79,56,55.234514,-106.790184,79056
79,57,55.217542,-107.356858,79057
79,58,55.548271,-108.095707,79058
79,59,55.574506,-109.015053,79059
79,60,54.18584,-104.92176,79060
79,61,56.544871,-103.577485,79061
79,64,56.931907,-106.112591,79064
79,66,56.473951,-108.694374,79066
79,67,56.311121,-109.960931,79067
79,69,57.892401,-103.841919,79069
79,71,57.218143,-105.662401,79071
79,75,57.881279,-109.371733,79075
79,77,58.275827,-103.998374,79077
79,78,58.50217,-104.498077,79078
79,79,58.882224,-105.80202,79079
79,83,58.521967,-109.503063,79083
79,87,59.25772,-105.827341,79087
79,102,49.83464,-102.27756,79102
79,103,49.8722,-103.56475,79103
79,104,49.43546,-104.58456,79104
79,105,49.93055,-105.1658,79105
79,106,49.96035,-106.55085,79106
79,107,49.16728,-107.15311,79107
79,108,49.55277,-108.30864,79108
79,109,49.66796,-109.74971,79109
79,111,50.65199,-102.84135,79111
79,112,50.00361,-103.57591,79112
79,113,50.57177,-104.27272,79113
79,114,50.30948,-105.03062,79114
79,115,50.36951,-106.1421,79115
79,116,50.01867,-107.00595,79116
79,117,50.31006,-108.9352,79117
79,118,50.80496,-109.95185,79118
79,120,51.09238,-102.75534,79120
79,121,51.03356,-103.62083,79121
79,122,51.27037,-104.47251,79122
79,123,51.41636,-105.82708,79123
79,124,51.56189,-106.63717,79124
79,125,51.3145,-107.19899,79125
79,126,51.99696,-108.35856,79126
79,127,51.50394,-109.16821,79127
79,128,52.66601,-102.37429,79128
79,129,52.4348,-103.61462,79129
79,130,52.66722,-104.23693,79130
79,131,52.98742,-105.34151,79131
79,132,52.0567,-106.21899,79132
79,133,52.23109,-107.40788,79133
79,134,52.25997,-108.69316,79134
79,135,52.72584,-109.89984,79135
79,136,53.86222,-102.93291,79136
79,137,53.68953,-103.33449,79137
79,138,53.65633,-104.09389,79138
79,139,53.29236,-105.53702,79139
79,140,53.58357,-106.17492,79140
79,141,53.01718,-107.58536,79141
79,142,53.27804,-108.62506,79142
79,143,53.60021,-109.49417,79143
79,144,54.841714,-102.055511,79144
79,146,54.485995,-104.236871,79146
79,147,54.195059,-105.639722,79147
79,149,54.50647,-107.86749,79149
79,150,54.42174,-108.62772,79150
79,204,49.63106,-104.71634,79204
79,209,49.96046,-109.5316,79209
79,210,50.90415,-101.57869,79210
79,211,50.85594,-102.30819,79211
79,213,50.75888,-104.6899,79213
79,217,50.92153,-108.07043,79217
79,221,51.18081,-103.66744,79221
79,222,51.99818,-104.84993,79222
79,225,51.6997,-107.13764,79225
79,227,51.8525,-109.07564,79227
79,229,52.08582,-103.60089,79229
79,230,52.14025,-104.57738,79230
79,237,53.45252,-103.84744,79237
79,243,53.64274,-109.71679,79243
79,250,54.07823,-108.27759,79250
79,309,49.96045,-109.53173,79309
79,402,49.45006,-107.48622,79402
79,403,49.30987,-107.79203,79403
79,404,49.59567,-109.77067,79404
79,405,49.10171,-109.12272,79405
79,406,49.30547,-108.42765,79406
79,407,49.82211,-108.08259,79407
79,408,50.38406,-108.70866,79408
79,417,49.23879,-105.32368,79417
79,418,49.44552,-105.86176,79418
79,420,49.02875,-105.99056,79420
79,424,50.68855,-106.55868,79424
80,1,32.7927447,-80.1081539,80001
80,2,33.2862522,-79.6942904,80002
80,3,32.2511024,-81.0334581,80003
80,4,33.6458617,-79.4348459,80004
80,5,33.3222497,-80.4614109,80005
80,6,34.0240154,-79.7849141,80006
80,7,33.6866717,-80.0543589,80007
80,8,33.6937497,-81.4906299,80008
80,9,33.7228886,-81.3572843,80009
80,10,34.5006527,-79.4239119,80010
80,11,34.1944419,-80.2141711,80011
80,12,34.1121757,-80.5795979,80012
80,13,32.8571976,-80.6511435,80013
80,14,34.1960217,-81.4124759,80014
80,15,34.4494097,-81.2818969,80015
80,16,34.7060587,-82.6769029,80016
80,17,34.7696567,-82.1291429,80017
80,18,34.6616003,-83.2805093,80018
80,19,35.0827867,-81.9796069,80019
80,20,35.1785347,-82.2119889,80020
80,21,33.8064239,-82.2729506,80021
80,22,33.8538817,-78.8192379,80022
80,23,33.54348,-81.67438,80023
80,24,33.843058,-81.715567,80024
80,25,35.055104,-82.15584,80025
80,26,34.388972,-81.735572,80026
80,27,34.194067,-79.073733,80027
80,28,33.697569,-79.635523,80028
80,29,34.765903,-81.216292,80029
80,30,34.319833,-80.9424,80030
80,31,34.926442,-83.014022,80031
80,50,35.0799639,-81.5465039,80050
80,51,34.0395565,-82.0911916,80051
80,52,34.2121984,-81.8252707,80052
80,53,34.5830237,-80.4444509,80053
80,54,34.7417067,-79.8130029,80054
80,55,33.1451427,-81.0479519,80055
80,56,33.7674907,-80.5391859,80056
80,57,33.6193783,-79.327825,80057
80,58,32.7502126,-81.0471784,80058
80,59,32.5362314,-80.6830998,80059
80,101,32.9525947,-80.2609479,80101
80,112,34.6203357,-80.7700429,80112
80,114,34.0867789,-81.4778659,80114
80,116,34.6896995,-82.6539427,80116
80,117,34.7522612,-82.1092506,80117
80,119,35.0971457,-81.9817129,80119
80,120,35.1961517,-82.2929779,80120
80,122,33.8544267,-78.8155657,80122
80,220,34.7497507,-83.2890849,80220
80,900,34.5478477,-80.1728969,80900
80,901,32.6041275,-80.1555591,80901
81,1,43.3306215,-96.8856776,81001
81,2,43.284162,-97.8751124,81002
81,3,43.9499467,-97.4702229,81003
81,4,43.8312097,-98.6458819,81004
81,5,43.1834022,-98.7072332,81005
81,6,43.9043437,-99.3437499,81006
81,7,43.3137817,-99.8703379,81007
81,8,43.2008645,-100.8980976,81008
81,9,43.6550387,-102.5111319,81009
81,10,44.2320836,-96.9486732,81010
81,11,44.9067977,-97.9423379,81011
81,12,44.0157709,-97.6708995,81012
81,13,44.5010807,-98.3160719,81013
81,14,44.0386067,-98.4322579,81014
81,15,44.121783,-99.2503172,81015
81,16,44.1738082,-99.5004818,81016
81,17,45.4278547,-96.7190699,81017
81,18,45.8489747,-97.3322679,81018
81,19,45.7331549,-97.7103493,81019
81,20,45.9390434,-98.8284656,81020
81,21,45.1555417,-98.2072749,81021
81,22,45.0136163,-99.8583744,81022
81,23,45.8541675,-99.2629045,81023
81,24,45.1286458,-100.5576004,81024
81,25,45.3558482,-100.6150464,81025
81,26,44.0210147,-102.5874329,81026
81,27,44.2081337,-103.6533359,81027
81,28,44.5118757,-103.1333309,81028
81,29,43.8204584,-103.640174,81029
81,30,44.2125557,-101.3067249,81030
81,31,45.2341239,-103.7823662,81031
81,32,43.7410071,-101.9591186,81032
81,33,44.3862037,-100.4910279,81033
81,34,44.9702507,-100.1241026,81034
81,35,45.1458023,-102.5581808,81035
81,36,45.545678,-103.0327882,81036
81,37,45.8344327,-102.9426799,81037
81,38,45.1866557,-101.0672759,81038
81,39,45.4728047,-101.4293209,81039
81,40,44.6620423,-102.2818053,81040
81,41,44.3721307,-101.1351779,81041
81,42,43.1154997,-103.6802059,81042
81,43,43.8936958,-102.4574947,81043
81,44,43.0190774,-101.4921774,81044
81,45,43.5789808,-100.9295573,81045
81,46,43.5869787,-103.7284629,81046
81,47,43.9250683,-103.5145345,81047
81,48,44.1027392,-103.8969916,81048
81,49,44.2591557,-103.8404699,81049
81,50,44.1823942,-103.8948268,81050
81,114,44.0387337,-98.4322564,81114
81,121,45.1555417,-98.2072839,81121
81,127,44.2080537,-103.6533279,81127
81,702,43.8109741,-103.5930217,81702
81,703,43.7824708,-104.03969,81703
81,704,44.1230277,-103.6980332,81704
81,705,43.7260521,-103.505933,81705
81,706,43.8122287,-103.7667248,81706
81,900,43.2974037,-103.1690979,81900
81,901,43.3619587,-103.9228739,81901
81,907,43.1877447,-103.1694109,81907
81,908,43.0213802,-103.6686132,81908
81,909,43.9188659,-102.9203336,81909
81,910,43.6651357,-102.8709109,81910
81,911,43.520047,-103.4728516,81911
82,1,36.4175101,-89.4379279,82001
82,2,36.3065622,-89.3646928,82002
82,3,35.0517759,-89.3754293,82003
82,4,35.5377957,-89.3824309,82004
82,5,35.6893173,-89.334166,82005
82,6,35.3612207,-89.0787139,82006
82,7,36.3584295,-88.0066271,82007
82,8,36.178722,-88.314377,82008
82,9,35.4115013,-88.5485594,82009
82,10,35.3431047,-88.8148959,82010
82,11,35.9420253,-88.9027887,82011
82,12,35.8134197,-88.8621969,82012
82,13,36.1745577,-86.9969029,82013
82,14,36.5004837,-87.6933829,82014
82,15,35.1607149,-87.6852374,82015
82,16,35.8791357,-87.3276749,82016
82,17,35.3492078,-87.1440788,82017
82,18,35.4941757,-87.6791989,82018
82,19,36.3259217,-86.3315439,82019
82,20,36.5086597,-86.6658089,82020
82,21,35.3350377,-86.6657259,82021
82,22,35.8589627,-86.8259959,82022
82,23,35.7357596,-86.1676666,82023
82,24,35.3582118,-86.2170779,82024
82,25,36.0984567,-85.7051469,82025
82,26,36.5041157,-85.6700349,82026
82,27,35.3801394,-85.9158515,82027
82,28,35.1334457,-85.2816399,82028
82,29,35.1735485,-85.6693511,82029
82,30,35.2998357,-85.1467589,82030
82,31,36.4907462,-84.2932022,82031
82,32,36.2936637,-84.3613059,82032
82,33,35.9135129,-84.1514213,82033
82,34,36.0487507,-84.3482669,82034
82,35,35.1735497,-84.3834619,82035
82,36,35.171428,-84.783248,82036
82,37,36.1388087,-83.7710499,82037
82,38,36.1754317,-83.5013209,82038
82,39,35.7304657,-83.8099149,82039
82,40,35.9074137,-83.9205469,82040
82,41,36.0465477,-82.9128272,82041
82,42,36.3180044,-82.077152,82042
82,114,36.5507429,-87.7500558,82114
82,128,35.1093452,-85.3637195,82128
82,130,35.3018852,-85.1666632,82130
82,135,35.1013137,-84.3982929,82135
82,138,36.1754317,-83.50132,82138
82,139,35.7304657,-83.8099149,82139
82,202,36.3065622,-89.364692,82202
82,900,35.0073537,-84.6889719,82900
82,901,35.3452907,-84.3965529,82901
82,902,35.3429377,-84.2305069,82902
82,903,35.6843537,-83.5358349,82903
82,904,35.6068456,-83.7864779,82904
82,905,35.12238,-87.762102,82905
82,906,35.71038,-87.26337,82906
83,1,26.1912547,-97.3519969,83001
83,2,26.8901748,-98.135998,83002
83,3,26.9019917,-98.6026759,83003
83,4,26.9073677,-99.2716219,83004
83,5,27.5323198,-97.9466526,83005
83,6,27.6881977,-97.4706489,83006
83,7,27.0738442,-98.8220264,83007
83,8,27.3221067,-98.9698489,83008
83,9,27.9766671,-99.2664374,83009
83,10,27.1762967,-99.1983419,83010
83,11,28.9083337,-95.6139832,83011
83,12,28.7791687,-96.6048649,83012
83,13,28.5227307,-96.5045939,83013
83,14,28.7836187,-97.2207629,83014
83,15,28.9215455,-97.9666688,83015
83,16,28.2807187,-98.3175579,83016
83,17,28.6737143,-98.38854,83017
83,18,28.1788677,-99.7785729,83018
83,19,28.9477668,-99.8539016,83019
83,20,29.6706502,-94.3415601,83020
83,21,29.7343527,-94.4007057,83021
83,22,29.1267731,-95.2442265,83022
83,23,29.7863554,-95.831598,83023
83,24,29.0185167,-96.9354075,83024
83,25,29.513077,-96.550258,83025
83,26,29.7858555,-97.0259942,83026
83,27,29.8219637,-97.7494969,83027
83,28,29.8739777,-98.6494589,83028
83,29,29.2751357,-97.9801349,83029
83,30,29.3597192,-99.1420313,83030
83,31,29.5611028,-99.5393332,83031
83,32,30.7962929,-94.0899029,83032
83,33,30.7110692,-94.9336495,83033
83,34,30.5338929,-95.5021369,83034
83,35,30.7866757,-95.8024839,83035
83,36,30.7620487,-96.7199849,83036
83,37,30.5287897,-96.1971439,83037
83,38,30.6641337,-97.6927799,83038
83,39,30.6618397,-97.6537479,83039
83,40,30.2692557,-98.1279509,83040
83,41,30.9594551,-98.7351553,83041
83,42,30.3551169,-99.1490406,83042
83,43,30.9858627,-99.4476549,83043
83,44,31.2015816,-94.8143346,83044
83,45,31.8819446,-94.5202804,83045
83,46,31.8055475,-95.8749629,83046
83,47,31.5525947,-95.8497329,83047
83,48,31.3143036,-96.6110675,83048
83,49,31.4304618,-96.5963949,83049
83,50,31.4977259,-97.5983327,83050
83,51,31.1829158,-97.9068817,83051
83,52,31.1320902,-98.0448208,83052
83,53,31.4345362,-98.1724883,83053
83,54,31.2869724,-99.5652708,83054
83,55,31.5020577,-99.1642919,83055
83,56,32.6077902,-94.701781,83056
83,57,32.4388568,-94.1555047,83057
83,58,32.1808084,-95.7430805,83058
83,59,32.2334897,-95.5170809,83059
83,60,32.5698812,-96.1349747,83060
83,61,32.7295462,-96.8055652,83061
83,62,32.2930094,-97.8146904,83062
83,63,32.6900934,-97.7298261,83063
83,64,32.1649434,-98.0495578,83064
83,65,32.9898499,-98.389974,83065
83,66,32.2195028,-99.2729117,83066
83,67,32.8297577,-99.1330879,83067
83,68,33.3601066,-94.7471681,83068
83,69,33.5678857,-94.5044339,83069
83,70,33.0520824,-95.8107075,83070
83,71,33.2195339,-95.4858724,83071
83,72,33.6818377,-96.7585531,83072
83,73,33.3662147,-96.0667719,83073
83,74,33.0581596,-97.460791,83074
83,75,33.5610847,-97.2713009,83075
83,76,33.3624717,-98.9245219,83076
83,77,33.6772857,-98.2913439,83077
83,78,33.9054886,-99.1899265,83078
83,79,33.3930667,-99.6677319,83079
83,80,28.4898387,-100.0861959,83080
83,81,29.9214837,-101.2407759,83081
83,82,29.1904253,-103.0065204,83082
83,83,29.4492397,-102.8239829,83083
83,84,29.9668217,-104.2291029,83084
83,85,31.1844187,-100.9172129,83085
83,86,31.2059844,-101.9691922,83086
83,87,30.1465918,-102.4086864,83087
83,88,30.2861238,-103.4483656,83088
83,89,30.8931957,-104.2386249,83089
83,90,31.840983,-104.199257,83090
83,91,31.7612467,-105.3687429,83091
83,92,33.1811653,-101.5601204,83092
83,93,32.6620464,-101.9652575,83093
83,94,33.3441307,-102.9569019,83094
83,95,34.9337877,-100.8301009,83095
83,96,34.4180504,-100.1916929,83096
83,97,34.2015977,-102.2361909,83097
83,98,26.5333227,-97.7044919,83098
83,99,31.5280023,-106.1128934,83099
83,100,35.7506355,-102.249269,83100
83,101,35.2063557,-101.5785679,83101
83,102,36.3795334,-103.0224928,83102
83,103,36.2853161,-101.0402636,83103
83,104,36.4631119,-100.4408384,83104
83,105,35.7036488,-100.9324384,83105
83,106,34.0502491,-101.3253641,83106
83,107,33.9321437,-100.0782169,83107
83,108,32.1286341,-102.8346237,83108
83,109,32.8875543,-100.6269467,83109
83,110,31.6654617,-103.0187229,83110
83,111,31.0629737,-102.3888389,83111
83,112,30.8738668,-101.6559194,83112
83,113,30.7062893,-100.8487982,83113
83,114,29.6237867,-100.4213549,83114
83,115,26.5738227,-98.8715669,83115
83,118,28.1788677,-99.778572,83118
83,135,30.7848996,-95.8000355,83135
83,136,30.7618885,-96.7200416,83136
83,137,30.5287857,-96.1971449,83137
83,139,30.6915827,-97.5857079,83139
83,140,30.2495701,-98.0582098,83140
83,141,30.341063,-97.557639,83141
83,147,31.8546877,-95.9711149,83147
83,149,31.4304618,-96.5963949,83149
83,159,32.2333023,-95.5174446,83159
83,179,33.3645608,-99.6563415,83179
83,184,30.0400667,-104.0259486,83184
83,189,30.93882,-104.15497,83189
83,204,26.780834,-99.1225297,83204
83,209,27.9766671,-99.266437,83209
83,210,31.6980699,-103.1789988,83210
83,214,28.781686,-97.2202749,83214
83,237,30.5287787,-96.1971289,83237
83,238,30.5177317,-97.8400639,83238
83,249,31.4304618,-96.5963949,83249
83,273,33.3677874,-96.0651288,83273
83,301,26.1561647,-97.9422829,83301
83,302,27.3477527,-97.695112,83302
83,303,27.2961057,-98.5051649,83303
83,304,27.7100642,-99.72838,83304
83,305,28.7496887,-95.7686619,83305
83,306,28.6112037,-96.2152819,83306
83,307,27.9864697,-97.2305209,83307
83,308,28.5116467,-98.1198269,83308
83,309,28.5902637,-99.2911529,83309
83,310,28.4334876,-100.30929,83310
83,311,29.9141577,-94.0432501,83311
83,312,29.1806007,-95.6187829,83312
83,313,29.7269807,-96.0804439,83313
83,314,29.2133329,-97.1483412,83314
83,315,29.0939087,-98.6416779,83315
83,316,29.7514591,-99.7634879,83316
83,317,29.5379301,-100.0117796,83317
83,318,29.8177107,-101.5662539,83318
83,319,29.1679858,-103.6103013,83319
83,320,29.5704974,-104.3750526,83320
83,321,30.5957539,-94.1845047,83321
83,322,30.6060845,-95.6260432,83322
83,323,30.2009897,-96.6532289,83323
83,324,30.0926544,-97.7817189,83324
83,325,30.5504297,-98.8827669,83325
83,326,30.3038597,-99.7103499,83326
83,327,30.0156927,-100.2140109,83327
83,328,30.142815,-101.322565,83328
83,329,30.5964387,-102.6068259,83329
83,330,30.6112157,-103.3672874,83330
83,331,30.8111277,-103.9442869,83331
83,332,31.0025107,-105.55087,83332
83,333,31.6172317,-93.9263149,83333
83,334,31.1248877,-94.0901569,83334
83,335,31.5634237,-95.3001789,83335
83,336,31.8611947,-96.2228399,83336
83,337,31.3255877,-97.2409279,83337
83,338,31.6159517,-98.6520699,83338
83,339,31.5931937,-99.4248809,83339
83,340,31.3901587,-100.2958909,83340
83,341,31.5830183,-101.7186781,83341
83,342,31.2220727,-102.2774499,83342
83,343,31.7050087,-103.5995099,83343
83,344,31.7554957,-104.9764329,83344
83,345,31.2076027,-105.3339159,83345
83,346,31.846782,-106.6131975,83346
83,347,30.7308697,-93.6459209,83347
83,348,32.3870612,-94.5702105,83348
83,349,32.0682917,-95.2839819,83349
83,350,32.7789408,-96.0240475,83350
83,351,32.3141319,-97.4981958,83351
83,352,32.6265908,-98.3699292,83352
83,353,32.5914336,-99.8104549,83353
83,354,32.0702794,-100.6472268,83354
83,355,32.5696495,-101.9072519,83355
83,356,32.0722749,-101.9269126,83356
83,357,33.0955235,-94.0448296,83357
83,358,33.6972087,-95.7027429,83358
83,359,33.1368767,-96.1615219,83359
83,360,33.2866481,-97.5540547,83360
83,361,33.3828607,-98.7516259,83361
83,362,33.8940928,-98.9734152,83362
83,363,33.3563297,-100.6989509,83363
83,364,33.9192767,-101.0640709,83364
83,365,33.2702077,-102.7840429,83365
83,366,34.0984847,-98.3157739,83366
83,367,34.5047657,-99.8933569,83367
83,368,34.6030047,-100.7371219,83368
83,369,34.3754727,-101.5755389,83369
83,370,34.6989797,-102.7778479,83370
83,371,35.3720817,-100.9735949,83371
83,372,35.7361327,-101.1865919,83372
83,373,35.9930757,-102.5674219,83373
83,374,36.4347007,-100.7308439,83374
83,375,36.2689387,-101.3528969,83375
83,376,36.0258637,-102.1049879,83376
83,377,29.6816647,-102.6991049,83377
83,378,26.9305414,-97.65234,83378
83,379,26.161672,-97.877868,83379
83,390,30.2378528,-103.3781816,83390
83,391,30.0746005,-104.4532389,83391
83,392,30.561739,-103.9171669,83392
83,393,30.070998,-97.228214,83393
83,394,31.660399,-103.632227,83394
83,395,31.049106,-104.831703,83395
83,402,27.3477527,-97.695112,83402
83,407,27.9864697,-97.23052,83407
83,409,28.536864,-99.297439,83409
83,410,27.0420753,-99.4368652,83410
83,412,29.1806007,-95.618782,83412
83,418,29.9439794,-101.7373875,83418
83,432,31.0025107,-105.55087,83432
83,438,31.6159727,-98.6520979,83438
83,439,31.5930797,-99.4248794,83439
83,448,32.3870612,-94.5702105,83448
83,457,33.0955235,-94.044829,83457
83,507,28.03785,-97.160194,83507
83,510,31.696603,-103.18383,83510
83,900,29.2682987,-103.3030169,83900
83,901,26.2449087,-97.3490589,83901
83,902,28.5204581,-97.0481342,83902
83,903,28.5408937,-96.9822745,83903
83,904,30.681046,-94.700216,83904
83,905,30.2728898,-94.550529,83905
83,906,30.1535382,-94.111591,83906
83,907,27.5253305,-97.261458,83907
85,1,41.4379387,-113.1087879,85001
85,2,41.2587657,-112.4954989,85002
85,3,41.6272677,-111.8036659,85003
