"aou","stateroute","n","occ","trans"
4610,38027,13,0.866666666666667,"core"
4610,38031,5,0.333333333333333,"trans"
4610,38118,2,0.133333333333333,"trans"
4610,39021,14,0.933333333333333,"core"
4610,39025,15,1,"core"
4610,39026,15,1,"core"
4610,39036,15,1,"core"
4610,39041,15,1,"core"
4610,42122,11,0.733333333333333,"core"
4610,44001,14,0.933333333333333,"core"
4610,44003,15,1,"core"
4610,44004,6,0.4,"core"
4610,44035,10,0.666666666666667,"core"
4610,44060,6,0.4,"core"
4610,45001,13,0.866666666666667,"core"
4610,45041,1,0.0666666666666667,"trans"
4610,45042,8,0.533333333333333,"core"
4610,45105,12,0.8,"core"
4610,45113,11,0.733333333333333,"core"
4610,45114,1,0.0666666666666667,"trans"
4610,45121,3,0.2,"trans"
4610,45218,7,0.466666666666667,"core"
4610,46001,15,1,"core"
4610,46004,15,1,"core"
4610,46008,15,1,"core"
4610,46027,15,1,"core"
4610,46028,14,0.933333333333333,"core"
4610,46035,15,1,"core"
4610,46041,14,0.933333333333333,"core"
4610,46051,15,1,"core"
4610,46052,15,1,"core"
4610,46112,15,1,"core"
4610,46126,15,1,"core"
4610,46150,15,1,"core"
4610,47001,4,0.266666666666667,"trans"
4610,47009,14,0.933333333333333,"core"
4610,47015,15,1,"core"
4610,49022,8,0.533333333333333,"core"
4610,49029,14,0.933333333333333,"core"
4610,49039,15,1,"core"
4610,49041,2,0.133333333333333,"trans"
4610,49070,14,0.933333333333333,"core"
4610,49900,15,1,"core"
4610,49910,15,1,"core"
4610,50012,2,0.133333333333333,"trans"
4610,50013,8,0.533333333333333,"core"
4610,50028,15,1,"core"
4610,50059,10,0.666666666666667,"core"
4610,50064,13,0.866666666666667,"core"
4610,50073,7,0.466666666666667,"core"
4610,50902,15,1,"core"
4610,51028,13,0.866666666666667,"core"
4610,51902,11,0.733333333333333,"core"
4610,52007,15,1,"core"
4610,52008,15,1,"core"
4610,52019,15,1,"core"
4610,52056,15,1,"core"
4610,52057,15,1,"core"
4610,52061,15,1,"core"
4610,52067,15,1,"core"
4610,52070,14,0.933333333333333,"core"
4610,52109,15,1,"core"
4610,52126,15,1,"core"
4610,54001,11,0.733333333333333,"core"
4610,54004,3,0.2,"trans"
4610,54014,1,0.0666666666666667,"trans"
4610,54022,12,0.8,"core"
4610,54025,7,0.466666666666667,"core"
4610,58022,2,0.133333333333333,"trans"
4610,59013,13,0.866666666666667,"core"
4610,59029,14,0.933333333333333,"core"
4610,59107,15,1,"core"
4610,59116,15,1,"core"
4610,61052,15,1,"core"
4610,61058,15,1,"core"
4610,61075,12,0.8,"core"
4610,61123,14,0.933333333333333,"core"
4610,63023,15,1,"core"
4610,63107,15,1,"core"
4610,63207,15,1,"core"
4610,63215,15,1,"core"
4610,63221,15,1,"core"
4610,63222,9,0.6,"core"
4610,63224,15,1,"core"
4610,63225,15,1,"core"
4610,63905,15,1,"core"
4610,64007,10,0.666666666666667,"core"
4610,64012,1,0.0666666666666667,"trans"
4610,64028,2,0.133333333333333,"trans"
4610,65019,8,0.533333333333333,"core"
4610,65022,5,0.333333333333333,"trans"
4610,65028,2,0.133333333333333,"trans"
4610,65033,15,1,"core"
4610,66039,15,1,"core"
4610,66049,15,1,"core"
4610,66067,7,0.466666666666667,"core"
4610,66074,15,1,"core"
4610,66086,14,0.933333333333333,"core"
4610,66087,10,0.666666666666667,"core"
4610,66904,15,1,"core"
4610,67007,9,0.6,"core"
4610,67051,15,1,"core"
4610,67057,15,1,"core"
4610,67065,5,0.333333333333333,"trans"
4610,68007,15,1,"core"
4610,68023,13,0.866666666666667,"core"
4610,68083,12,0.8,"core"
4610,68207,15,1,"core"
4610,68211,14,0.933333333333333,"core"
4610,68297,10,0.666666666666667,"core"
4610,68298,15,1,"core"
4610,68316,11,0.733333333333333,"core"
4610,68326,14,0.933333333333333,"core"
4610,68901,15,1,"core"
4610,72005,8,0.533333333333333,"core"
4610,72008,15,1,"core"
4610,72009,15,1,"core"
4610,72012,14,0.933333333333333,"core"
4610,72023,6,0.4,"core"
4610,72025,8,0.533333333333333,"core"
4610,72038,13,0.866666666666667,"core"
4610,72071,15,1,"core"
4610,72072,11,0.733333333333333,"core"
4610,72076,14,0.933333333333333,"core"
4610,72097,11,0.733333333333333,"core"
4610,72182,13,0.866666666666667,"core"
4610,72193,15,1,"core"
4610,75005,5,0.333333333333333,"trans"
4610,75009,11,0.733333333333333,"core"
4610,76002,3,0.2,"trans"
4610,76010,14,0.933333333333333,"core"
4610,76018,2,0.133333333333333,"trans"
4610,76060,9,0.6,"core"
4610,76090,2,0.133333333333333,"trans"
4610,76121,14,0.933333333333333,"core"
4610,76127,1,0.0666666666666667,"trans"
4610,76190,7,0.466666666666667,"core"
4610,76309,8,0.533333333333333,"core"
4610,76390,1,0.0666666666666667,"trans"
4610,80009,13,0.866666666666667,"core"
4610,80013,15,1,"core"
4610,80116,14,0.933333333333333,"core"
4610,80119,13,0.866666666666667,"core"
4610,82001,15,1,"core"
4610,82003,15,1,"core"
4610,82005,15,1,"core"
4610,82013,15,1,"core"
4610,82021,15,1,"core"
4610,82022,15,1,"core"
4610,82139,11,0.733333333333333,"core"
4610,82902,4,0.266666666666667,"trans"
4610,83015,1,0.0666666666666667,"trans"
4610,83028,5,0.333333333333333,"trans"
4610,83029,3,0.2,"trans"
4610,83051,9,0.6,"core"
4610,83112,8,0.533333333333333,"core"
4610,83113,5,0.333333333333333,"trans"
4610,83149,1,0.0666666666666667,"trans"
4610,83321,11,0.733333333333333,"core"
4610,83347,11,0.733333333333333,"core"
4610,87006,12,0.8,"core"
4610,87011,12,0.8,"core"
4610,87018,8,0.533333333333333,"core"
4610,88002,15,1,"core"
4610,88008,12,0.8,"core"
4610,88026,14,0.933333333333333,"core"
4610,88029,12,0.8,"core"
4610,88030,15,1,"core"
4610,88040,15,1,"core"
4610,88116,15,1,"core"
4610,88904,12,0.8,"core"
4610,88905,15,1,"core"
4610,88910,15,1,"core"
4610,88914,15,1,"core"
4610,88916,12,0.8,"core"
4610,88924,12,0.8,"core"
4610,90001,15,1,"core"
4610,90002,6,0.4,"core"
4610,90024,15,1,"core"
4610,90027,15,1,"core"
4610,90029,14,0.933333333333333,"core"
4610,90030,14,0.933333333333333,"core"
4610,90034,14,0.933333333333333,"core"
4610,90046,13,0.866666666666667,"core"
4610,90053,13,0.866666666666667,"core"
4610,90903,15,1,"core"
4610,91003,15,1,"core"
4610,91007,11,0.733333333333333,"core"
4610,91011,15,1,"core"
4610,91015,15,1,"core"
4610,91016,10,0.666666666666667,"core"
4610,91023,15,1,"core"
4610,91033,15,1,"core"
4610,91035,14,0.933333333333333,"core"
4610,91038,15,1,"core"
4610,91039,10,0.666666666666667,"core"
4610,91043,12,0.8,"core"
4610,91066,13,0.866666666666667,"core"
4610,91068,14,0.933333333333333,"core"
4620,3010,9,0.6,"core"
4620,3420,5,0.333333333333333,"trans"
4620,3429,5,0.333333333333333,"trans"
4620,4003,3,0.2,"trans"
4620,4010,7,0.466666666666667,"core"
4620,4020,5,0.333333333333333,"trans"
4620,4027,10,0.666666666666667,"core"
4620,4028,7,0.466666666666667,"core"
4620,4055,11,0.733333333333333,"core"
4620,4077,2,0.133333333333333,"trans"
4620,4105,13,0.866666666666667,"core"
4620,4125,2,0.133333333333333,"trans"
4620,4214,4,0.266666666666667,"trans"
4620,4928,9,0.6,"core"
4620,6028,2,0.133333333333333,"trans"
4620,6064,14,0.933333333333333,"core"
4620,6079,2,0.133333333333333,"trans"
4620,6123,14,0.933333333333333,"core"
4620,6133,15,1,"core"
4620,6900,12,0.8,"core"
4620,6901,15,1,"core"
4620,11005,5,0.333333333333333,"trans"
4620,11010,13,0.866666666666667,"core"
4620,11029,15,1,"core"
4620,11033,14,0.933333333333333,"core"
4620,11045,13,0.866666666666667,"core"
4620,11081,15,1,"core"
4620,11085,15,1,"core"
4620,11270,15,1,"core"
4620,14075,8,0.533333333333333,"core"
4620,14082,15,1,"core"
4620,14138,5,0.333333333333333,"trans"
4620,14156,15,1,"core"
4620,14179,7,0.466666666666667,"core"
4620,14185,15,1,"core"
4620,14190,6,0.4,"core"
4620,14199,15,1,"core"
4620,14902,6,0.4,"core"
4620,17008,7,0.466666666666667,"core"
4620,17015,5,0.333333333333333,"trans"
4620,17016,15,1,"core"
4620,17033,2,0.133333333333333,"trans"
4620,17042,2,0.133333333333333,"trans"
4620,17045,12,0.8,"core"
4620,17047,15,1,"core"
4620,17058,1,0.0666666666666667,"trans"
4620,17125,4,0.266666666666667,"trans"
4620,17211,5,0.333333333333333,"trans"
4620,17216,13,0.866666666666667,"core"
4620,17303,15,1,"core"
4620,17322,15,1,"core"
4620,17901,2,0.133333333333333,"trans"
4620,17903,6,0.4,"core"
4620,33002,12,0.8,"core"
4620,33006,5,0.333333333333333,"trans"
4620,33012,13,0.866666666666667,"core"
4620,33015,2,0.133333333333333,"trans"
4620,33029,14,0.933333333333333,"core"
4620,33111,15,1,"core"
4620,33119,10,0.666666666666667,"core"
4620,33204,15,1,"core"
4620,33214,5,0.333333333333333,"trans"
4620,33219,15,1,"core"
4620,33221,6,0.4,"core"
4620,33222,11,0.733333333333333,"core"
4620,38025,1,0.0666666666666667,"trans"
4620,45043,1,0.0666666666666667,"trans"
4620,53007,7,0.466666666666667,"core"
4620,53008,7,0.466666666666667,"core"
4620,53015,6,0.4,"core"
4620,53019,2,0.133333333333333,"trans"
4620,53027,6,0.4,"core"
4620,53034,8,0.533333333333333,"core"
4620,53041,15,1,"core"
4620,53074,14,0.933333333333333,"core"
4620,53075,1,0.0666666666666667,"trans"
4620,53086,14,0.933333333333333,"core"
4620,55114,3,0.2,"trans"
4620,60003,15,1,"core"
4620,60004,15,1,"core"
4620,60005,2,0.133333333333333,"trans"
4620,60006,2,0.133333333333333,"trans"
4620,60019,11,0.733333333333333,"core"
4620,60028,15,1,"core"
4620,60058,15,1,"core"
4620,60059,15,1,"core"
4620,60060,15,1,"core"
4620,60067,4,0.266666666666667,"trans"
4620,60070,15,1,"core"
4620,60074,3,0.2,"trans"
4620,60080,3,0.2,"trans"
4620,60126,10,0.666666666666667,"core"
4620,60155,15,1,"core"
4620,69008,7,0.466666666666667,"core"
4620,69019,15,1,"core"
4620,69029,14,0.933333333333333,"core"
4620,69041,11,0.733333333333333,"core"
4620,69057,15,1,"core"
4620,69058,15,1,"core"
4620,69127,15,1,"core"
4620,69212,15,1,"core"
4620,69225,7,0.466666666666667,"core"
4620,69229,15,1,"core"
4620,69230,4,0.266666666666667,"trans"
4620,69252,15,1,"core"
4620,69253,15,1,"core"
4620,69254,1,0.0666666666666667,"trans"
4620,79130,3,0.2,"trans"
4620,81705,15,1,"core"
4620,81706,11,0.733333333333333,"core"
4620,85008,13,0.866666666666667,"core"
4620,85010,4,0.266666666666667,"trans"
4620,85015,15,1,"core"
4620,85019,2,0.133333333333333,"trans"
4620,85020,15,1,"core"
4620,85104,1,0.0666666666666667,"trans"
4620,85117,4,0.266666666666667,"trans"
4620,85120,1,0.0666666666666667,"trans"
4620,85123,3,0.2,"trans"
4620,85155,2,0.133333333333333,"trans"
4620,85170,10,0.666666666666667,"core"
4620,85206,15,1,"core"
4620,85901,3,0.2,"trans"
4620,85902,15,1,"core"
4620,85903,11,0.733333333333333,"core"
4620,89003,11,0.733333333333333,"core"
4620,89024,15,1,"core"
4620,89027,12,0.8,"core"
4620,89030,15,1,"core"
4620,89040,7,0.466666666666667,"core"
4620,89044,15,1,"core"
4620,89070,13,0.866666666666667,"core"
4620,89071,15,1,"core"
4620,89908,15,1,"core"
4620,89910,15,1,"core"
4620,92001,3,0.2,"trans"
4620,92007,14,0.933333333333333,"core"
4620,92026,13,0.866666666666667,"core"
4620,92042,14,0.933333333333333,"core"
4620,92051,3,0.2,"trans"
4620,92150,6,0.4,"core"
4620,92901,4,0.266666666666667,"trans"
4630,3010,4,0.266666666666667,"trans"
4630,3420,12,0.8,"core"
4630,4028,1,0.0666666666666667,"trans"
4630,4055,1,0.0666666666666667,"trans"
4630,4077,1,0.0666666666666667,"trans"
4630,44035,1,0.0666666666666667,"trans"
4630,44060,15,1,"core"
4630,45041,3,0.2,"trans"
4630,50073,15,1,"core"
4630,58022,9,0.6,"core"
4630,65019,5,0.333333333333333,"trans"
4630,65022,4,0.266666666666667,"trans"
4630,65028,7,0.466666666666667,"core"
4630,68023,1,0.0666666666666667,"trans"
4630,68326,1,0.0666666666666667,"trans"
4630,75005,4,0.266666666666667,"trans"
4630,75009,2,0.133333333333333,"trans"
4630,76010,10,0.666666666666667,"core"
4630,76060,6,0.4,"core"
4630,76090,2,0.133333333333333,"trans"
4630,76127,11,0.733333333333333,"core"
4630,76390,1,0.0666666666666667,"trans"
4630,79130,1,0.0666666666666667,"trans"
4630,87011,1,0.0666666666666667,"trans"
4630,91003,2,0.133333333333333,"trans"
4630,91007,8,0.533333333333333,"core"
4630,91016,1,0.0666666666666667,"trans"
4630,91023,2,0.133333333333333,"trans"
4630,91038,2,0.133333333333333,"trans"
4640,4010,1,0.0666666666666667,"trans"
4640,4125,1,0.0666666666666667,"trans"
4640,6079,15,1,"core"
4640,6123,8,0.533333333333333,"core"
4640,6133,8,0.533333333333333,"core"
4640,6900,2,0.133333333333333,"trans"
4640,6901,10,0.666666666666667,"core"
4640,11003,1,0.0666666666666667,"trans"
4640,14138,1,0.0666666666666667,"trans"
4640,17008,2,0.133333333333333,"trans"
4640,17016,15,1,"core"
4640,17045,7,0.466666666666667,"core"
4640,17047,1,0.0666666666666667,"trans"
4640,17211,15,1,"core"
4640,17216,2,0.133333333333333,"trans"
4640,17322,3,0.2,"trans"
4640,17903,1,0.0666666666666667,"trans"
4640,33002,8,0.533333333333333,"core"
4640,33006,1,0.0666666666666667,"trans"
4640,33029,8,0.533333333333333,"core"
4640,33204,11,0.733333333333333,"core"
4640,53015,7,0.466666666666667,"core"
4640,53075,2,0.133333333333333,"trans"
4640,60003,12,0.8,"core"
4640,60004,15,1,"core"
4640,60028,15,1,"core"
4640,60058,5,0.333333333333333,"trans"
4640,60059,11,0.733333333333333,"core"
4640,60060,15,1,"core"
4640,60070,3,0.2,"trans"
4640,69029,3,0.2,"trans"
4640,69212,11,0.733333333333333,"core"
4640,69229,15,1,"core"
4640,69253,15,1,"core"
4640,81705,9,0.6,"core"
4640,81706,6,0.4,"core"
4640,85008,7,0.466666666666667,"core"
4640,85010,1,0.0666666666666667,"trans"
4640,85015,15,1,"core"
4640,85020,15,1,"core"
4640,85206,7,0.466666666666667,"core"
4640,85902,15,1,"core"
4640,89030,1,0.0666666666666667,"trans"
4640,89070,1,0.0666666666666667,"trans"
4640,89908,1,0.0666666666666667,"trans"
4640,92007,14,0.933333333333333,"core"
4640,92042,3,0.2,"trans"
4640,92051,4,0.266666666666667,"trans"
4641,3021,9,0.6,"core"
4641,3024,15,1,"core"
4641,3321,12,0.8,"core"
4641,3429,15,1,"core"
4641,4010,1,0.0666666666666667,"trans"
4641,11005,4,0.266666666666667,"trans"
4641,11010,12,0.8,"core"
4641,11045,3,0.2,"trans"
4641,11081,5,0.333333333333333,"trans"
4641,11270,5,0.333333333333333,"trans"
4641,14016,1,0.0666666666666667,"trans"
4641,14075,15,1,"core"
4641,14156,9,0.6,"core"
4641,14185,13,0.866666666666667,"core"
4641,14190,2,0.133333333333333,"trans"
4641,14199,2,0.133333333333333,"trans"
4641,14902,12,0.8,"core"
4641,33029,2,0.133333333333333,"trans"
4641,69019,14,0.933333333333333,"core"
4641,69029,9,0.6,"core"
4641,69041,3,0.2,"trans"
4641,69057,12,0.8,"core"
4641,69058,14,0.933333333333333,"core"
4641,69127,15,1,"core"
4641,69212,1,0.0666666666666667,"trans"
4641,69225,15,1,"core"
4641,69252,1,0.0666666666666667,"trans"
4641,69253,2,0.133333333333333,"trans"
4641,89003,11,0.733333333333333,"core"
4641,89024,12,0.8,"core"
4641,89027,15,1,"core"
4641,89030,5,0.333333333333333,"trans"
4641,89040,15,1,"core"
4641,89044,11,0.733333333333333,"core"
4641,89070,6,0.4,"core"
4641,89071,15,1,"core"
4641,89908,2,0.133333333333333,"trans"
4641,89910,15,1,"core"
4642,4105,3,0.2,"trans"
4642,11005,13,0.866666666666667,"core"
4642,33002,6,0.4,"core"
4650,2001,12,0.8,"core"
4650,2007,8,0.533333333333333,"core"
4650,2020,12,0.8,"core"
4650,2025,13,0.866666666666667,"core"
4650,2028,5,0.333333333333333,"trans"
4650,2033,12,0.8,"core"
4650,2036,12,0.8,"core"
4650,2038,10,0.666666666666667,"core"
4650,2039,14,0.933333333333333,"core"
4650,2048,15,1,"core"
4650,2051,8,0.533333333333333,"core"
4650,2052,6,0.4,"core"
4650,2053,9,0.6,"core"
4650,2063,1,0.0666666666666667,"trans"
4650,2066,2,0.133333333333333,"trans"
4650,2068,5,0.333333333333333,"trans"
4650,2072,15,1,"core"
4650,2111,8,0.533333333333333,"core"
4650,2142,2,0.133333333333333,"trans"
4650,2205,9,0.6,"core"
4650,2207,10,0.666666666666667,"core"
4650,2211,15,1,"core"
4650,2212,15,1,"core"
4650,2218,2,0.133333333333333,"trans"
4650,7001,10,0.666666666666667,"core"
4650,7002,1,0.0666666666666667,"trans"
4650,7007,6,0.4,"core"
4650,7016,1,0.0666666666666667,"trans"
4650,7022,1,0.0666666666666667,"trans"
4650,7026,12,0.8,"core"
4650,25015,3,0.2,"trans"
4650,25018,1,0.0666666666666667,"trans"
4650,25053,1,0.0666666666666667,"trans"
4650,25901,8,0.533333333333333,"core"
4650,27004,13,0.866666666666667,"core"
4650,27007,3,0.2,"trans"
4650,27041,15,1,"core"
4650,27044,2,0.133333333333333,"trans"
4650,27045,14,0.933333333333333,"core"
4650,27048,15,1,"core"
4650,27051,13,0.866666666666667,"core"
4650,27117,2,0.133333333333333,"trans"
4650,34001,1,0.0666666666666667,"trans"
4650,34050,15,1,"core"
4650,34057,8,0.533333333333333,"core"
4650,34077,12,0.8,"core"
4650,35021,3,0.2,"trans"
4650,35022,1,0.0666666666666667,"trans"
4650,35028,1,0.0666666666666667,"trans"
4650,35037,15,1,"core"
4650,35041,11,0.733333333333333,"core"
4650,36017,2,0.133333333333333,"trans"
4650,38013,1,0.0666666666666667,"trans"
4650,39021,13,0.866666666666667,"core"
4650,39025,15,1,"core"
4650,39026,11,0.733333333333333,"core"
4650,39036,15,1,"core"
4650,39041,5,0.333333333333333,"trans"
4650,42122,14,0.933333333333333,"core"
4650,46001,15,1,"core"
4650,46004,15,1,"core"
4650,46008,15,1,"core"
4650,46027,15,1,"core"
4650,46028,15,1,"core"
4650,46035,15,1,"core"
4650,46041,3,0.2,"trans"
4650,46051,15,1,"core"
4650,46052,15,1,"core"
4650,46112,15,1,"core"
4650,46126,15,1,"core"
4650,46150,14,0.933333333333333,"core"
4650,49039,5,0.333333333333333,"trans"
4650,49910,13,0.866666666666667,"core"
4650,51028,7,0.466666666666667,"core"
4650,51902,14,0.933333333333333,"core"
4650,52007,4,0.266666666666667,"trans"
4650,52008,14,0.933333333333333,"core"
4650,52019,3,0.2,"trans"
4650,52056,15,1,"core"
4650,52057,11,0.733333333333333,"core"
4650,52061,7,0.466666666666667,"core"
4650,52067,1,0.0666666666666667,"trans"
4650,52070,4,0.266666666666667,"trans"
4650,52109,7,0.466666666666667,"core"
4650,52126,4,0.266666666666667,"trans"
4650,59029,3,0.2,"trans"
4650,59107,11,0.733333333333333,"core"
4650,59116,9,0.6,"core"
4650,61058,1,0.0666666666666667,"trans"
4650,63023,15,1,"core"
4650,63107,8,0.533333333333333,"core"
4650,63207,9,0.6,"core"
4650,63215,15,1,"core"
4650,63221,7,0.466666666666667,"core"
4650,63222,14,0.933333333333333,"core"
4650,63224,15,1,"core"
4650,63225,7,0.466666666666667,"core"
4650,63905,15,1,"core"
4650,66039,13,0.866666666666667,"core"
4650,66049,15,1,"core"
4650,66067,3,0.2,"trans"
4650,66074,12,0.8,"core"
4650,66086,13,0.866666666666667,"core"
4650,66087,11,0.733333333333333,"core"
4650,66904,15,1,"core"
4650,67051,14,0.933333333333333,"core"
4650,67057,7,0.466666666666667,"core"
4650,72008,8,0.533333333333333,"core"
4650,72009,6,0.4,"core"
4650,72012,8,0.533333333333333,"core"
4650,72023,9,0.6,"core"
4650,72025,2,0.133333333333333,"trans"
4650,72038,1,0.0666666666666667,"trans"
4650,72071,7,0.466666666666667,"core"
4650,72072,9,0.6,"core"
4650,72097,5,0.333333333333333,"trans"
4650,72193,6,0.4,"core"
4650,80009,15,1,"core"
4650,80013,15,1,"core"
4650,80119,4,0.266666666666667,"trans"
4650,82001,15,1,"core"
4650,82003,5,0.333333333333333,"trans"
4650,82005,1,0.0666666666666667,"trans"
4650,82013,15,1,"core"
4650,82021,14,0.933333333333333,"core"
4650,82022,1,0.0666666666666667,"trans"
4650,82139,14,0.933333333333333,"core"
4650,82902,15,1,"core"
4650,83051,3,0.2,"trans"
4650,83149,1,0.0666666666666667,"trans"
4650,83321,15,1,"core"
4650,83347,15,1,"core"
4650,88002,9,0.6,"core"
4650,88008,2,0.133333333333333,"trans"
4650,88026,11,0.733333333333333,"core"
4650,88029,15,1,"core"
4650,88030,15,1,"core"
4650,88040,12,0.8,"core"
4650,88904,15,1,"core"
4650,88905,15,1,"core"
4650,88910,15,1,"core"
4650,88914,15,1,"core"
4650,88916,10,0.666666666666667,"core"
4650,88924,15,1,"core"
4650,90001,15,1,"core"
4650,90002,13,0.866666666666667,"core"
4650,90024,15,1,"core"
4650,90027,14,0.933333333333333,"core"
4650,90029,14,0.933333333333333,"core"
4650,90030,14,0.933333333333333,"core"
4650,90034,14,0.933333333333333,"core"
4650,90046,15,1,"core"
4650,90053,14,0.933333333333333,"core"
4650,90903,4,0.266666666666667,"trans"
4660,4010,12,0.8,"core"
4660,4020,1,0.0666666666666667,"trans"
4660,4105,1,0.0666666666666667,"trans"
4660,4125,1,0.0666666666666667,"trans"
4660,4214,2,0.133333333333333,"trans"
4660,6024,4,0.266666666666667,"trans"
4660,6074,1,0.0666666666666667,"trans"
4660,11003,15,1,"core"
4660,11005,1,0.0666666666666667,"trans"
4660,11010,15,1,"core"
4660,11029,15,1,"core"
4660,11033,13,0.866666666666667,"core"
4660,11045,15,1,"core"
4660,14082,3,0.2,"trans"
4660,14156,3,0.2,"trans"
4660,14179,3,0.2,"trans"
4660,14199,1,0.0666666666666667,"trans"
4660,17033,2,0.133333333333333,"trans"
4660,17045,5,0.333333333333333,"trans"
4660,17047,9,0.6,"core"
4660,17125,1,0.0666666666666667,"trans"
4660,17303,15,1,"core"
4660,27041,5,0.333333333333333,"trans"
4660,33002,10,0.666666666666667,"core"
4660,33006,12,0.8,"core"
4660,33012,11,0.733333333333333,"core"
4660,33029,11,0.733333333333333,"core"
4660,33111,15,1,"core"
