"xllcorner","yllcorner","cellsize","nrows","ncols","band","units","scale","latitude","longitude","site","product","start","end","complete","modis_date","calendar_date","tile","proc_date","pixel","value"
"-6017042.20","4599768.69","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.36667,-72.1,"212","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009177","2009-06-26","h12v04","2015191095942",1,5036
"-6017042.20","4599768.69","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.36667,-72.1,"212","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009193","2009-07-12","h12v04","2015192135920",1,6065
"-6017042.20","4599768.69","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.36667,-72.1,"212","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009209","2009-07-28","h12v04","2015192141938",1,6171
"-6027235.12","4609034.90","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.45,-72.31667,"213","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009129","2009-05-09","h12v04","2015189212107",1,8596
"-6027235.12","4609034.90","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.45,-72.31667,"213","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009145","2009-05-25","h12v04","2015190122258",1,9057
"-6027235.12","4609034.90","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.45,-72.31667,"213","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009161","2009-06-10","h12v04","2015190223549",1,2412
"-6027235.12","4609034.90","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.45,-72.31667,"213","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009177","2009-06-26","h12v04","2015191095942",1,9295
"-6027235.12","4609034.90","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.45,-72.31667,"213","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009193","2009-07-12","h12v04","2015192135920",1,9150
"-6027235.12","4609034.90","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.45,-72.31667,"213","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009209","2009-07-28","h12v04","2015192141938",1,9103
"-7237407.98","5235433.66","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.08333,-95.58333,"214","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009129","2009-05-09","h11v04","2015189212018",1,6171
"-7237407.98","5235433.66","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.08333,-95.58333,"214","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009145","2009-05-25","h11v04","2015190120415",1,7545
"-7237407.98","5235433.66","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.08333,-95.58333,"214","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009161","2009-06-10","h11v04","2015190221909",1,8443
"-7237407.98","5235433.66","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.08333,-95.58333,"214","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009177","2009-06-26","h11v04","2015191092759",1,8760
"-7237407.98","5235433.66","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.08333,-95.58333,"214","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009193","2009-07-12","h11v04","2015192141910",1,9033
"-7237407.98","5235433.66","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.08333,-95.58333,"214","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009209","2009-07-28","h11v04","2015192141949",1,8700
"-7190150.01","5250259.74","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.21667,-95.2,"215","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009129","2009-05-09","h11v04","2015189212018",1,546
"-7190150.01","5250259.74","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.21667,-95.2,"215","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009145","2009-05-25","h11v04","2015190120415",1,1237
"-7190150.01","5250259.74","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.21667,-95.2,"215","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009161","2009-06-10","h11v04","2015190221909",1,5321
"-7190150.01","5250259.74","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.21667,-95.2,"215","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009177","2009-06-26","h11v04","2015191092759",1,4756
"-7190150.01","5250259.74","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.21667,-95.2,"215","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009193","2009-07-12","h11v04","2015192141910",1,6459
"-7190150.01","5250259.74","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.21667,-95.2,"215","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009209","2009-07-28","h11v04","2015192141949",1,1853
"-7189918.36","5248406.45","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.2,-95.16667,"216","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009129","2009-05-09","h11v04","2015189212018",1,5464
"-7189918.36","5248406.45","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.2,-95.16667,"216","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009145","2009-05-25","h11v04","2015190120415",1,7352
"-7189918.36","5248406.45","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.2,-95.16667,"216","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009161","2009-06-10","h11v04","2015190221909",1,8469
"-7189918.36","5248406.45","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.2,-95.16667,"216","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009177","2009-06-26","h11v04","2015191092759",1,8716
"-7189918.36","5248406.45","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.2,-95.16667,"216","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009193","2009-07-12","h11v04","2015192141910",1,8734
"-7189918.36","5248406.45","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.2,-95.16667,"216","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009209","2009-07-28","h11v04","2015192141949",1,8755
"-7187833.46","5250259.74","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.21667,-95.16667,"217","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009129","2009-05-09","h11v04","2015189212018",1,3859
"-7187833.46","5250259.74","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.21667,-95.16667,"217","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009145","2009-05-25","h11v04","2015190120415",1,6294
"-7187833.46","5250259.74","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.21667,-95.16667,"217","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009161","2009-06-10","h11v04","2015190221909",1,7769
"-7187833.46","5250259.74","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.21667,-95.16667,"217","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009177","2009-06-26","h11v04","2015191092759",1,8821
"-7187833.46","5250259.74","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.21667,-95.16667,"217","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009193","2009-07-12","h11v04","2015192141910",1,8761
"-7187833.46","5250259.74","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",47.21667,-95.16667,"217","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009209","2009-07-28","h11v04","2015192141949",1,8764
"-6563056.26","4731349.46","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.55,-80.11667,"218","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009129","2009-05-09","h12v04","2015189212107",1,7193
"-6563056.26","4731349.46","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.55,-80.11667,"218","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009145","2009-05-25","h12v04","2015190122258",1,6492
"-6563056.26","4731349.46","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.55,-80.11667,"218","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009161","2009-06-10","h12v04","2015190223549",1,7878
"-6563056.26","4731349.46","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.55,-80.11667,"218","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009177","2009-06-26","h12v04","2015191095942",1,7555
"-6563056.26","4731349.46","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.55,-80.11667,"218","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009193","2009-07-12","h12v04","2015192135920",1,7720
"-6563056.26","4731349.46","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.55,-80.11667,"218","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009209","2009-07-28","h12v04","2015192141938",1,8875
"-6558886.49","4731349.46","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.55,-80.06667,"219","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009129","2009-05-09","h12v04","2015189212107",1,1888
"-6558886.49","4731349.46","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.55,-80.06667,"219","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009145","2009-05-25","h12v04","2015190122258",1,4134
"-6558886.49","4731349.46","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.55,-80.06667,"219","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009161","2009-06-10","h12v04","2015190223549",1,212
"-6558886.49","4731349.46","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.55,-80.06667,"219","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009177","2009-06-26","h12v04","2015191095942",1,4458
"-6558886.49","4731349.46","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.55,-80.06667,"219","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009193","2009-07-12","h12v04","2015192135920",1,4846
"-6558886.49","4731349.46","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.55,-80.06667,"219","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009209","2009-07-28","h12v04","2015192141938",1,4532
"-6562592.92","4733202.75","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.56667,-80.13333,"220","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009129","2009-05-09","h12v04","2015189212107",1,4420
"-6562592.92","4733202.75","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.56667,-80.13333,"220","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009145","2009-05-25","h12v04","2015190122258",1,6265
"-6562592.92","4733202.75","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.56667,-80.13333,"220","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009161","2009-06-10","h12v04","2015190223549",1,6701
"-6562592.92","4733202.75","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.56667,-80.13333,"220","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009177","2009-06-26","h12v04","2015191095942",1,7843
"-6562592.92","4733202.75","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.56667,-80.13333,"220","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009193","2009-07-12","h12v04","2015192135920",1,6052
"-6562592.92","4733202.75","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.56667,-80.13333,"220","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009209","2009-07-28","h12v04","2015192141938",1,7986
"-6571859.23","4521932.15","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",40.66667,-77.91667,"221","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009129","2009-05-09","h12v04","2015189212107",1,8011
"-6571859.23","4521932.15","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",40.66667,-77.91667,"221","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009145","2009-05-25","h12v04","2015190122258",1,8044
"-6571859.23","4521932.15","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",40.66667,-77.91667,"221","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009161","2009-06-10","h12v04","2015190223549",1,8733
"-6571859.23","4521932.15","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",40.66667,-77.91667,"221","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009177","2009-06-26","h12v04","2015191095942",1,8997
"-6571859.23","4521932.15","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",40.66667,-77.91667,"221","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009193","2009-07-12","h12v04","2015192135920",1,8704
"-6571859.23","4521932.15","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",40.66667,-77.91667,"221","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009209","2009-07-28","h12v04","2015192141938",1,8986
"-5967699.48","4625714.16","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.6,-71.76667,"222","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009129","2009-05-09","h12v04","2015189212107",1,8692
"-5967699.48","4625714.16","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.6,-71.76667,"222","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009145","2009-05-25","h12v04","2015190122258",1,9070
"-5967699.48","4625714.16","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.6,-71.76667,"222","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009161","2009-06-10","h12v04","2015190223549",1,8921
"-5967699.48","4625714.16","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.6,-71.76667,"222","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009177","2009-06-26","h12v04","2015191095942",1,9004
"-5967699.48","4625714.16","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.6,-71.76667,"222","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009193","2009-07-12","h12v04","2015192135920",1,9018
"-5967699.48","4625714.16","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.6,-71.76667,"222","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009209","2009-07-28","h12v04","2015192141938",1,9249
"-7674080.22","4017847.84","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",36.13333,-85.45,"223","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009129","2009-05-09","h11v05","2015189212013",1,6743
"-7674080.22","4017847.84","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",36.13333,-85.45,"223","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009145","2009-05-25","h11v05","2015190121822",1,7576
"-7674080.22","4017847.84","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",36.13333,-85.45,"223","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009161","2009-06-10","h11v05","2015190221847",1,8176
"-7674080.22","4017847.84","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",36.13333,-85.45,"223","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009177","2009-06-26","h11v05","2015191092741",1,7984
"-7674080.22","4017847.84","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",36.13333,-85.45,"223","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009193","2009-07-12","h11v05","2015192140937",1,8094
"-7674080.22","4017847.84","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",36.13333,-85.45,"223","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009209","2009-07-28","h11v05","2015192140932",1,7679
"-6901506.21","4275449.75","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",38.45,-79.25,"224","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009129","2009-05-09","h11v05","2015189212013",1,6693
"-6901506.21","4275449.75","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",38.45,-79.25,"224","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009145","2009-05-25","h11v05","2015190121822",1,8159
"-6901506.21","4275449.75","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",38.45,-79.25,"224","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009161","2009-06-10","h11v05","2015190221847",1,9180
"-6901506.21","4275449.75","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",38.45,-79.25,"224","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009177","2009-06-26","h11v05","2015191092741",1,9599
"-6901506.21","4275449.75","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",38.45,-79.25,"224","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009193","2009-07-12","h11v05","2015192140937",1,8697
"-6901506.21","4275449.75","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",38.45,-79.25,"224","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009209","2009-07-28","h11v05","2015192140932",1,8910
"-5836581.94","4849957.55","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",43.61667,-72.5,"225","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009129","2009-05-09","h12v04","2015189212107",1,7439
"-5836581.94","4849957.55","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",43.61667,-72.5,"225","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009145","2009-05-25","h12v04","2015190122258",1,8654
"-5836581.94","4849957.55","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",43.61667,-72.5,"225","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009161","2009-06-10","h12v04","2015190223549",1,7885
"-5836581.94","4849957.55","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",43.61667,-72.5,"225","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009177","2009-06-26","h12v04","2015191095942",1,8959
"-5836581.94","4849957.55","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",43.61667,-72.5,"225","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009193","2009-07-12","h12v04","2015192135920",1,7359
"-5836581.94","4849957.55","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",43.61667,-72.5,"225","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009209","2009-07-28","h12v04","2015192141938",1,8887
"-10576966.06","4123483.14","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",37.08333,-119.23333,"226","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009129","2009-05-09","h08v05","2015189212346",1,6848
"-10576966.06","4123483.14","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",37.08333,-119.23333,"226","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009145","2009-05-25","h08v05","2015190120415",1,7028
"-10576966.06","4123483.14","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",37.08333,-119.23333,"226","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009161","2009-06-10","h08v05","2015190221910",1,7457
"-10576966.06","4123483.14","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",37.08333,-119.23333,"226","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009177","2009-06-26","h08v05","2015191094958",1,7502
"-10576966.06","4123483.14","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",37.08333,-119.23333,"226","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009193","2009-07-12","h08v05","2015192143700",1,7583
"-10576966.06","4123483.14","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",37.08333,-119.23333,"226","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009209","2009-07-28","h08v05","2015192143658",1,7481
"-6017042.20","4599768.69","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.36667,-72.1,"227","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009129","2009-05-09","h12v04","2015189212107",1,4040
"-6017042.20","4599768.69","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.36667,-72.1,"227","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009145","2009-05-25","h12v04","2015190122258",1,6176
"-6017042.20","4599768.69","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.36667,-72.1,"227","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009161","2009-06-10","h12v04","2015190223549",1,5696
"-6017042.20","4599768.69","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.36667,-72.1,"227","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009177","2009-06-26","h12v04","2015191095942",1,5036
"-6017042.20","4599768.69","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.36667,-72.1,"227","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009193","2009-07-12","h12v04","2015192135920",1,6065
"-6017042.20","4599768.69","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.36667,-72.1,"227","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009209","2009-07-28","h12v04","2015192141938",1,6171
"-6219278.21","4566410.17","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.06667,-74.18333,"228","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009129","2009-05-09","h12v04","2015189212107",1,7842
"-6219278.21","4566410.17","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.06667,-74.18333,"228","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009145","2009-05-25","h12v04","2015190122258",1,7566
"-6219278.21","4566410.17","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.06667,-74.18333,"228","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009161","2009-06-10","h12v04","2015190223549",1,3387
"-6219278.21","4566410.17","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.06667,-74.18333,"228","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009177","2009-06-26","h12v04","2015191095942",1,7683
"-6219278.21","4566410.17","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.06667,-74.18333,"228","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009193","2009-07-12","h12v04","2015192135920",1,7768
"-6219278.21","4566410.17","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",41.06667,-74.18333,"228","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009209","2009-07-28","h12v04","2015192141938",1,7081
"-6993010.51","4468187.80","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",40.18333,-82.31667,"229","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009129","2009-05-09","h11v04","2015189212018",1,8330
"-6993010.51","4468187.80","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",40.18333,-82.31667,"229","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009145","2009-05-25","h11v04","2015190120415",1,8304
"-6993010.51","4468187.80","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",40.18333,-82.31667,"229","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009161","2009-06-10","h11v04","2015190221909",1,8919
"-6993010.51","4468187.80","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",40.18333,-82.31667,"229","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009177","2009-06-26","h11v04","2015191092759",1,9080
"-6993010.51","4468187.80","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",40.18333,-82.31667,"229","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009193","2009-07-12","h11v04","2015192141910",1,8816
"-6993010.51","4468187.80","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",40.18333,-82.31667,"229","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009209","2009-07-28","h11v04","2015192141949",1,8632
"-6566994.45","4731349.46","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.55,-80.16667,"230","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009129","2009-05-09","h12v04","2015189212107",1,4191
"-6566994.45","4731349.46","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.55,-80.16667,"230","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009145","2009-05-25","h12v04","2015190122258",1,6997
"-6566994.45","4731349.46","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.55,-80.16667,"230","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009161","2009-06-10","h12v04","2015190223549",1,7411
"-6566994.45","4731349.46","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.55,-80.16667,"230","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009177","2009-06-26","h12v04","2015191095942",1,8023
"-6566994.45","4731349.46","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.55,-80.16667,"230","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009193","2009-07-12","h12v04","2015192135920",1,7925
"-6566994.45","4731349.46","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",42.55,-80.16667,"230","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009209","2009-07-28","h12v04","2015192141938",1,9558
"-6480818.25","4809186.00","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",43.25,-80.01667,"231","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009129","2009-05-09","h12v04","2015189212107",1,7263
"-6480818.25","4809186.00","231.656358264",1,1,"250m_16_days_NDVI","NDVI ratio - No units","0.0001",43.25,-80.01667,"231","MOD13Q1","2009-05-01","2009-07-31",TRUE,"A2009145","2009-05-25","h12v04","2015190122258",1,7914
