"xllcorner","yllcorner","cellsize","nrows","ncols","band","units","scale","latitude","longitude","site","product","start","end","complete","modis_date","calendar_date","tile","proc_date","pixel","value"
"-6508385.38","5165010.16","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.45,-84.95,"235","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008177","2008-06-25","h12v04","2015176071832",1,6696
"-6508385.38","5165010.16","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.45,-84.95,"235","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008193","2008-07-11","h12v04","2015177050126",1,7062
"-6508385.38","5165010.16","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.45,-84.95,"235","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008209","2008-07-27","h12v04","2015177045858",1,6836
"-6510238.67","5163156.88","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.43333,-84.95,"236","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008129","2008-05-08","h12v04","2015175092334",1,2062
"-6510238.67","5163156.88","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.43333,-84.95,"236","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008145","2008-05-24","h12v04","2015175110907",1,3768
"-6510238.67","5163156.88","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.43333,-84.95,"236","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008161","2008-06-09","h12v04","2015176073508",1,5987
"-6510238.67","5163156.88","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.43333,-84.95,"236","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008177","2008-06-25","h12v04","2015176071832",1,6649
"-6510238.67","5163156.88","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.43333,-84.95,"236","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008193","2008-07-11","h12v04","2015177050126",1,7005
"-6510238.67","5163156.88","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.43333,-84.95,"236","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008209","2008-07-27","h12v04","2015177045858",1,6585
"-6497497.57","5163156.88","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.43333,-84.78333,"237","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008129","2008-05-08","h12v04","2015175092334",1,3363
"-6497497.57","5163156.88","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.43333,-84.78333,"237","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008145","2008-05-24","h12v04","2015175110907",1,3289
"-6497497.57","5163156.88","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.43333,-84.78333,"237","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008161","2008-06-09","h12v04","2015176073508",1,4328
"-6497497.57","5163156.88","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.43333,-84.78333,"237","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008177","2008-06-25","h12v04","2015176071832",1,3973
"-6497497.57","5163156.88","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.43333,-84.78333,"237","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008193","2008-07-11","h12v04","2015177050126",1,4949
"-6497497.57","5163156.88","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.43333,-84.78333,"237","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008209","2008-07-27","h12v04","2015177045858",1,4531
"-6513481.79","5161303.70","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.41667,-84.96667,"238","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008129","2008-05-08","h12v04","2015175092334",1,2271
"-6513481.79","5161303.70","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.41667,-84.96667,"238","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008145","2008-05-24","h12v04","2015175110907",1,3871
"-6513481.79","5161303.70","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.41667,-84.96667,"238","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008161","2008-06-09","h12v04","2015176073508",1,6680
"-6513481.79","5161303.70","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.41667,-84.96667,"238","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008177","2008-06-25","h12v04","2015176071832",1,7173
"-6513481.79","5161303.70","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.41667,-84.96667,"238","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008193","2008-07-11","h12v04","2015177050126",1,7294
"-6513481.79","5161303.70","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",46.41667,-84.96667,"238","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008209","2008-07-27","h12v04","2015177045858",1,6864
"-7002276.76","4696137.66","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",42.23333,-85.05,"239","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008129","2008-05-08","h11v04","2015175090653",1,2394
"-7002276.76","4696137.66","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",42.23333,-85.05,"239","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008145","2008-05-24","h11v04","2015175110911",1,2230
"-7002276.76","4696137.66","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",42.23333,-85.05,"239","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008161","2008-06-09","h11v04","2015176080853",1,5146
"-7002276.76","4696137.66","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",42.23333,-85.05,"239","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008177","2008-06-25","h11v04","2015176071843",1,3333
"-7002276.76","4696137.66","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",42.23333,-85.05,"239","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008193","2008-07-11","h11v04","2015177045135",1,6023
"-7002276.76","4696137.66","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",42.23333,-85.05,"239","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008209","2008-07-27","h11v04","2015177045430",1,5790
"-7190150.01","5250259.74","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",47.21667,-95.2,"240","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008129","2008-05-08","h11v04","2015175090653",1,406
"-7190150.01","5250259.74","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",47.21667,-95.2,"240","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008145","2008-05-24","h11v04","2015175110911",1,49
"-7190150.01","5250259.74","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",47.21667,-95.2,"240","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008161","2008-06-09","h11v04","2015176080853",1,169
"-7190150.01","5250259.74","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",47.21667,-95.2,"240","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008177","2008-06-25","h11v04","2015176071843",1,1609
"-7190150.01","5250259.74","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",47.21667,-95.2,"240","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008193","2008-07-11","h11v04","2015177045135",1,1523
"-7190150.01","5250259.74","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",47.21667,-95.2,"240","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008209","2008-07-27","h11v04","2015177045430",1,66
"-7194551.50","5244699.99","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",47.16667,-95.16667,"241","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008129","2008-05-08","h11v04","2015175090653",1,2112
"-7194551.50","5244699.99","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",47.16667,-95.16667,"241","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008145","2008-05-24","h11v04","2015175110911",1,2923
"-7194551.50","5244699.99","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",47.16667,-95.16667,"241","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008161","2008-06-09","h11v04","2015176080853",1,4696
"-7194551.50","5244699.99","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",47.16667,-95.16667,"241","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008177","2008-06-25","h11v04","2015176071843",1,5445
"-7194551.50","5244699.99","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",47.16667,-95.16667,"241","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008193","2008-07-11","h11v04","2015177045135",1,6328
"-7194551.50","5244699.99","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",47.16667,-95.16667,"241","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008209","2008-07-27","h11v04","2015177045430",1,6211
"-6197502.54","4822158.79","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",43.36667,-76.66667,"242","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008129","2008-05-08","h12v04","2015175092334",1,4603
"-6197502.54","4822158.79","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",43.36667,-76.66667,"242","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008145","2008-05-24","h12v04","2015175110907",1,6710
"-6197502.54","4822158.79","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",43.36667,-76.66667,"242","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008161","2008-06-09","h12v04","2015176073508",1,6767
"-6197502.54","4822158.79","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",43.36667,-76.66667,"242","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008177","2008-06-25","h12v04","2015176071832",1,6599
"-6197502.54","4822158.79","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",43.36667,-76.66667,"242","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008193","2008-07-11","h12v04","2015177050126",1,6734
"-6197502.54","4822158.79","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",43.36667,-76.66667,"242","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008209","2008-07-27","h12v04","2015177045858",1,6445
"-6206305.56","4818452.22","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",43.33333,-76.73333,"243","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008129","2008-05-08","h12v04","2015175092334",1,3930
"-6206305.56","4818452.22","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",43.33333,-76.73333,"243","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008145","2008-05-24","h12v04","2015175110907",1,4325
"-6206305.56","4818452.22","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",43.33333,-76.73333,"243","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008161","2008-06-09","h12v04","2015176073508",1,4550
"-6206305.56","4818452.22","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",43.33333,-76.73333,"243","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008177","2008-06-25","h12v04","2015176071832",1,5440
"-6206305.56","4818452.22","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",43.33333,-76.73333,"243","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008193","2008-07-11","h12v04","2015177050126",1,5596
"-6206305.56","4818452.22","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",43.33333,-76.73333,"243","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008209","2008-07-27","h12v04","2015177045858",1,5758
"-7602266.76","3700941.94","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.28333,-81.78333,"244","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008129","2008-05-08","h11v05","2015175094505",1,3632
"-7602266.76","3700941.94","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.28333,-81.78333,"244","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008145","2008-05-24","h11v05","2015175110906",1,4169
"-7602266.76","3700941.94","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.28333,-81.78333,"244","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008161","2008-06-09","h11v05","2015176080820",1,4798
"-7602266.76","3700941.94","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.28333,-81.78333,"244","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008177","2008-06-25","h11v05","2015176070945",1,3889
"-7602266.76","3700941.94","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.28333,-81.78333,"244","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008193","2008-07-11","h11v05","2015177044416",1,4458
"-7602266.76","3700941.94","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.28333,-81.78333,"244","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008209","2008-07-27","h11v05","2015177045143",1,4254
"-7474624.06","3689822.44","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.18333,-80.31667,"245","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008129","2008-05-08","h11v05","2015175094505",1,6888
"-7474624.06","3689822.44","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.18333,-80.31667,"245","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008145","2008-05-24","h11v05","2015175110906",1,5757
"-7474624.06","3689822.44","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.18333,-80.31667,"245","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008161","2008-06-09","h11v05","2015176080820",1,6319
"-7474624.06","3689822.44","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.18333,-80.31667,"245","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008177","2008-06-25","h11v05","2015176070945",1,5584
"-7474624.06","3689822.44","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.18333,-80.31667,"245","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008193","2008-07-11","h11v05","2015177044416",1,5409
"-7474624.06","3689822.44","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.18333,-80.31667,"245","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008209","2008-07-27","h11v05","2015177045143",1,5860
"-7585587.38","3704648.52","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.31667,-81.63333,"246","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008129","2008-05-08","h11v05","2015175094505",1,5114
"-7585587.38","3704648.52","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.31667,-81.63333,"246","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008145","2008-05-24","h11v05","2015175110906",1,4961
"-7585587.38","3704648.52","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.31667,-81.63333,"246","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008161","2008-06-09","h11v05","2015176080820",1,5711
"-7585587.38","3704648.52","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.31667,-81.63333,"246","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008177","2008-06-25","h11v05","2015176070945",1,5700
"-7585587.38","3704648.52","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.31667,-81.63333,"246","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008193","2008-07-11","h11v05","2015177044416",1,5118
"-7585587.38","3704648.52","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",33.31667,-81.63333,"246","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008209","2008-07-27","h11v05","2015177045143",1,4714
"-7624505.73","3927038.62","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.31667,-84.03333,"247","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008129","2008-05-08","h11v05","2015175094505",1,3028
"-7624505.73","3927038.62","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.31667,-84.03333,"247","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008145","2008-05-24","h11v05","2015175110906",1,4296
"-7624505.73","3927038.62","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.31667,-84.03333,"247","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008161","2008-06-09","h11v05","2015176080820",1,7415
"-7624505.73","3927038.62","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.31667,-84.03333,"247","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008177","2008-06-25","h11v05","2015176070945",1,7835
"-7624505.73","3927038.62","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.31667,-84.03333,"247","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008193","2008-07-11","h11v05","2015177044416",1,6230
"-7624505.73","3927038.62","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",35.31667,-84.03333,"247","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008209","2008-07-27","h11v05","2015177045143",1,7321
"-7117178.34","4156841.66","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",37.38333,-80.55,"248","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008129","2008-05-08","h11v05","2015175094505",1,3918
"-7117178.34","4156841.66","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",37.38333,-80.55,"248","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008145","2008-05-24","h11v05","2015175110906",1,4528
"-7117178.34","4156841.66","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",37.38333,-80.55,"248","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008161","2008-06-09","h11v05","2015176080820",1,6557
"-7117178.34","4156841.66","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",37.38333,-80.55,"248","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008177","2008-06-25","h11v05","2015176070945",1,6680
"-7117178.34","4156841.66","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",37.38333,-80.55,"248","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008193","2008-07-11","h11v05","2015177044416",1,6676
"-7117178.34","4156841.66","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",37.38333,-80.55,"248","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008209","2008-07-27","h11v05","2015177045143",1,5315
"-10577660.99","4108657.17","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.95,-119.03333,"249","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008129","2008-05-08","h08v05","2015175092326",1,3469
"-10577660.99","4108657.17","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.95,-119.03333,"249","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008145","2008-05-24","h08v05","2015175110912",1,2787
"-10577660.99","4108657.17","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.95,-119.03333,"249","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008161","2008-06-09","h08v05","2015176070634",1,2947
"-10577660.99","4108657.17","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.95,-119.03333,"249","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008177","2008-06-25","h08v05","2015176072614",1,3423
"-10577660.99","4108657.17","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.95,-119.03333,"249","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008193","2008-07-11","h08v05","2015177042929",1,3391
"-10577660.99","4108657.17","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",36.95,-119.03333,"249","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008209","2008-07-27","h08v05","2015177044010",1,3519
"-9002397.66","4444095.61","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.96667,-105.63333,"250","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008129","2008-05-08","h09v05","2015175092312",1,1275
"-9002397.66","4444095.61","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.96667,-105.63333,"250","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008145","2008-05-24","h09v05","2015175110913",1,3537
"-9002397.66","4444095.61","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.96667,-105.63333,"250","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008161","2008-06-09","h09v05","2015176071007",1,2263
"-9002397.66","4444095.61","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.96667,-105.63333,"250","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008177","2008-06-25","h09v05","2015176070955",1,3345
"-9002397.66","4444095.61","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.96667,-105.63333,"250","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008193","2008-07-11","h09v05","2015177040615",1,2927
"-9002397.66","4444095.61","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.96667,-105.63333,"250","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008209","2008-07-27","h09v05","2015177045400",1,2507
"-8988730.09","4429269.53","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.83333,-105.26667,"251","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008129","2008-05-08","h09v05","2015175092312",1,2660
"-8988730.09","4429269.53","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.83333,-105.26667,"251","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008145","2008-05-24","h09v05","2015175110913",1,3162
"-8988730.09","4429269.53","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.83333,-105.26667,"251","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008161","2008-06-09","h09v05","2015176071007",1,4018
"-8988730.09","4429269.53","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.83333,-105.26667,"251","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008177","2008-06-25","h09v05","2015176070955",1,2874
"-8988730.09","4429269.53","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.83333,-105.26667,"251","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008193","2008-07-11","h09v05","2015177040615",1,2811
"-8988730.09","4429269.53","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",39.83333,-105.26667,"251","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008209","2008-07-27","h09v05","2015177045400",1,3079
"-8623176.19","5361454.79","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",48.21667,-116.38333,"252","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008129","2008-05-08","h10v04","2015175090936",1,4121
"-8623176.19","5361454.79","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",48.21667,-116.38333,"252","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008145","2008-05-24","h10v04","2015175110913",1,4520
"-8623176.19","5361454.79","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",48.21667,-116.38333,"252","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008161","2008-06-09","h10v04","2015176071012",1,4855
"-8623176.19","5361454.79","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",48.21667,-116.38333,"252","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008177","2008-06-25","h10v04","2015176071834",1,3724
"-8623176.19","5361454.79","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",48.21667,-116.38333,"252","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008193","2008-07-11","h10v04","2015177042020",1,4969
"-8623176.19","5361454.79","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",48.21667,-116.38333,"252","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008209","2008-07-27","h10v04","2015177045341",1,4602
"-8522405.84","5430025.00","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",48.83333,-116.43333,"253","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008129","2008-05-08","h10v04","2015175090936",1,3958
"-8522405.84","5430025.00","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",48.83333,-116.43333,"253","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008145","2008-05-24","h10v04","2015175110913",1,3633
"-8522405.84","5430025.00","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",48.83333,-116.43333,"253","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008161","2008-06-09","h10v04","2015176071012",1,4551
"-8522405.84","5430025.00","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",48.83333,-116.43333,"253","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008177","2008-06-25","h10v04","2015176071834",1,4558
"-8522405.84","5430025.00","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",48.83333,-116.43333,"253","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008193","2008-07-11","h10v04","2015177042020",1,4065
"-8522405.84","5430025.00","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",48.83333,-116.43333,"253","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008209","2008-07-27","h10v04","2015177045341",1,4745
"-8746649.20","5274351.93","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",47.43333,-116.28333,"254","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008129","2008-05-08","h10v04","2015175090936",1,3227
"-8746649.20","5274351.93","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",47.43333,-116.28333,"254","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008145","2008-05-24","h10v04","2015175110913",1,4248
"-8746649.20","5274351.93","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",47.43333,-116.28333,"254","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008161","2008-06-09","h10v04","2015176071012",1,4536
"-8746649.20","5274351.93","231.656358264",1,1,"250m_16_days_EVI","EVI ratio - No units","0.0001",47.43333,-116.28333,"254","MOD13Q1","2008-05-01","2008-07-31",TRUE,"A2008177","2008-06-25","h10v04","2015176071834",1,4350
